campaign,topology,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,bead_height_std_mm,mc_iterations,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa
C1,uni,2560.0,0.532,1,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09348884059675738,0.00028268876274289105,0.09301282797870569,0.09349669987204319,0.0939437914879065
C1,uni,2560.0,0.534,1,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.0954888405967574,0.00028268876274289105,0.0950128279787057,0.09549669987204319,0.09594379148790651
C1,uni,2560.0,0.536,1,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09748884059675739,0.00028268876274289105,0.0970128279787057,0.0974966998720432,0.09794379148790651
C1,uni,2560.0,0.538,1,1.0,0.25,10000,0.9709,0.9674203388045552,0.9740179982438841,0.09948884059675739,0.00028268876274289105,0.0990128279787057,0.0994966998720432,0.09994379148790651
C1,uni,2560.0,0.54,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10148884059675739,0.00028268876274289105,0.1010128279787057,0.1014966998720432,0.10194379148790651
C1,uni,2560.0,0.542,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10348884059675738,0.00028268876274289105,0.1030128279787057,0.1034966998720432,0.10394379148790651
C1,uni,2560.0,0.544,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10548884059675741,0.00028268876274289105,0.1050128279787057,0.1054966998720432,0.10594379148790652
C1,uni,2560.0,0.546,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10748884059675741,0.00028268876274289105,0.1070128279787057,0.1074966998720432,0.10794379148790652
C1,uni,2560.0,0.548,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10948884059675741,0.00028268876274289127,0.1090128279787057,0.1094966998720432,0.10994379148790652
C1,uni,2560.0,0.55,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11148884059675743,0.00028268876274289105,0.11101282797870572,0.11149669987204322,0.11194379148790654
C1,uni,2560.0,0.552,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11348884059675743,0.00028268876274289105,0.11301282797870572,0.11349669987204322,0.11394379148790654
C1,uni,2560.0,0.554,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11548884059675743,0.00028268876274289105,0.11501282797870573,0.11549669987204322,0.11594379148790654
C1,uni,2560.0,0.556,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11748884059675743,0.00028268876274289105,0.11701282797870573,0.11749669987204323,0.11794379148790654
C1,uni,2560.0,0.558,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11948884059675743,0.00028268876274289105,0.11901282797870573,0.11949669987204323,0.11994379148790654
C1,uni,2560.0,0.532,2,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09269827272284871,0.0003573860949755885,0.09209717772737762,0.09270312524992609,0.0932720532961609
C1,uni,2560.0,0.534,2,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09469827272284873,0.0003573860949755885,0.09409717772737762,0.09470312524992609,0.0952720532961609
C1,uni,2560.0,0.536,2,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09669827272284871,0.0003573860949755885,0.09609717772737762,0.0967031252499261,0.0972720532961609
C1,uni,2560.0,0.538,2,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09869827272284871,0.0003573860949755885,0.09809717772737762,0.0987031252499261,0.0992720532961609
C1,uni,2560.0,0.54,2,1.0,0.25,10000,0.028,0.024943332246328633,0.03141917553268298,0.10069827272284872,0.0003573860949755885,0.10009717772737763,0.1007031252499261,0.1012720532961609
C1,uni,2560.0,0.542,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10269827272284872,0.0003573860949755885,0.10209717772737763,0.1027031252499261,0.1032720532961609
C1,uni,2560.0,0.544,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10469827272284872,0.0003573860949755885,0.10409717772737763,0.1047031252499261,0.1052720532961609
C1,uni,2560.0,0.546,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10669827272284872,0.0003573860949755885,0.10609717772737763,0.1067031252499261,0.10727205329616091
C1,uni,2560.0,0.548,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10869827272284872,0.0003573860949755885,0.10809717772737763,0.1087031252499261,0.10927205329616091
C1,uni,2560.0,0.55,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11069827272284874,0.0003573860949755905,0.11009717772737763,0.11070312524992612,0.11127205329616092
C1,uni,2560.0,0.552,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11269827272284874,0.0003573860949755885,0.11209717772737765,0.11270312524992612,0.11327205329616093
C1,uni,2560.0,0.554,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11469827272284874,0.0003573860949755885,0.11409717772737765,0.11470312524992612,0.11527205329616093
C1,uni,2560.0,0.556,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11669827272284874,0.0003573860949755885,0.11609717772737765,0.11670312524992613,0.11727205329616093
C1,uni,2560.0,0.558,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11869827272284875,0.0003573860949755885,0.11809717772737766,0.11870312524992613,0.11927205329616093
C1,uni,2560.0,0.532,3,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09211605844391631,0.00039345518829053135,0.09145293161561842,0.09212179975099986,0.09275658436649234
C1,uni,2560.0,0.534,3,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09411605844391631,0.00039345518829053135,0.09345293161561842,0.09412179975099987,0.09475658436649234
C1,uni,2560.0,0.536,3,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09611605844391632,0.00039345518829053135,0.09545293161561842,0.09612179975099987,0.09675658436649234
C1,uni,2560.0,0.538,3,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09811605844391633,0.00039345518829053135,0.09745293161561842,0.09812179975099987,0.09875658436649234
C1,uni,2560.0,0.54,3,1.0,0.25,10000,0.3775,0.36804742337290786,0.38704665968414487,0.10011605844391633,0.00039345518829053135,0.09945293161561843,0.10012179975099987,0.10075658436649235
C1,uni,2560.0,0.542,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10211605844391633,0.00039345518829053135,0.10145293161561843,0.10212179975099987,0.10275658436649235
C1,uni,2560.0,0.544,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10411605844391633,0.00039345518829053135,0.10345293161561843,0.10412179975099987,0.10475658436649235
C1,uni,2560.0,0.546,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10611605844391633,0.00039345518829053135,0.10545293161561843,0.10612179975099988,0.10675658436649235
C1,uni,2560.0,0.548,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10811605844391634,0.00039345518829053135,0.10745293161561843,0.10812179975099988,0.10875658436649235
C1,uni,2560.0,0.55,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11011605844391634,0.00039345518829053683,0.10945293161561843,0.11012179975099988,0.11075658436649237
C1,uni,2560.0,0.552,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11211605844391634,0.00039345518829053135,0.11145293161561845,0.1121217997509999,0.11275658436649237
C1,uni,2560.0,0.554,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11411605844391634,0.00039345518829053135,0.11345293161561845,0.1141217997509999,0.11475658436649237
