campaign,topology,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,bead_height_std_mm,mc_iterations,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa
D1,uni,2360,0.537488,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.16431232512808697,0.00024024403884472748,0.16390778413115387,0.1643190043608189,0.16469896674236678
D1,uni,2360,0.537488,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.16364045824110554,0.0003037258292504935,0.1631296155459798,0.16364458217830186,0.16412808767853224
D1,uni,2360,0.537488,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.16314566138930775,0.00033437927500960406,0.1625821007229735,0.163150540659317,0.16369001459645796
D1,uni,2360,0.537488,4,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.1619219238840942,0.0004819316963247185,0.16111579472023674,0.1619330349353769,0.1626904924795519
D1,uni,2360,0.537488,1,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.16429319513843815,0.0004757547561726273,0.16346453440258588,0.1643221404170556,0.1650520754347072
D1,uni,2360,0.537488,2,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.1636014294179937,0.0006030568893734747,0.16256287958022692,0.1636249016943609,0.16454616216353202
D1,uni,2360,0.537488,3,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.1630904775690718,0.0006644666692516783,0.16194221184337082,0.1631158788983735,0.16413290093114505
D1,uni,2360,0.537488,4,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.16183038935502783,0.0009599083343516534,0.16019287114931816,0.16187721497866386,0.16331989871354938
D1,uni,2360,0.537488,1,1.0,0.75,10000,0.0,0.0,0.00038401247776654115,0.16424404541388124,0.0006922810678398638,0.16298241677973888,0.1643252744305993,0.16518205495109622
D1,uni,2360,0.537488,2,1.0,0.75,10000,0.0,0.0,0.00038401247776654115,0.1635107085428349,0.0008792507080846956,0.16194978498430576,0.16358047259665578,0.16482410503095557
D1,uni,2360,0.537488,3,1.0,0.75,10000,0.0,0.0,0.00038401247776654115,0.1629670559042605,0.0009699423494128069,0.16123686775336,0.16303998056193725,0.16441630700286716
D1,uni,2360,0.537488,4,1.0,0.75,10000,0.0,0.0,0.00038401247776654115,0.16162311837129603,0.0014102584899095632,0.15914006618254956,0.16174369927894117,0.16372768044707003
D1,uni,2360,0.537488,1,1.5,0.25,10000,0.0,0.0,0.00038401247776654115,0.16381046188953324,0.0002655580684929655,0.1633631278670672,0.16381796869241616,0.16423753967115517
D1,uni,2360,0.537488,2,1.5,0.25,10000,0.0,0.0,0.00038401247776654115,0.16275371980747907,0.00033570751473524925,0.16218879105248915,0.16275846276797126,0.16329251573781273
D1,uni,2360,0.537488,3,1.5,0.25,10000,0.0,0.0,0.00038401247776654115,0.16197603146804748,0.0003695807398140865,0.1613529741539375,0.16198167461088778,0.16257749010829345
D1,uni,2360,0.537488,4,1.5,0.25,10000,0.0,0.0,0.00038401247776654115,0.1600166332132508,0.0005414329831648311,0.15911051837926263,0.16002984831332945,0.16088005485853962
D1,uni,2360,0.537488,1,1.5,0.5,10000,0.0,0.0,0.00038401247776654115,0.16379271532309211,0.0005339372001591131,0.16287202343255802,0.1638214344443921,0.1646268292016003
D1,uni,2360,0.537488,2,1.5,0.5,10000,0.0,0.0,0.00038401247776654115,0.16271587182065414,0.0006756251611828193,0.16156124142274247,0.16273699389548893,0.1637789547265596
D1,uni,2360,0.537488,3,1.5,0.5,10000,0.0,0.0,0.00038401247776654115,0.16192196040018683,0.0007442289720099168,0.16064315886272235,0.16194531440595594,0.16310873501443202
D1,uni,2360,0.537488,4,1.5,0.5,10000,0.0,0.0,0.00038401247776654115,0.15992499913412825,0.001092587019626265,0.1580581067213594,0.1599711557426322,0.16163636186789862
D1,uni,2360,0.537488,1,1.5,0.75,10000,0.0,0.0,0.00038401247776654115,0.16375619403662536,0.0007995878269408214,0.16233691565512243,0.16382489789335683,0.16498554927796497
D1,uni,2360,0.537488,2,1.5,0.75,10000,0.0,0.0,0.00038401247776654115,0.16264583043489342,0.0010137619714282152,0.16088234266559528,0.16270230043987036,0.1641963123327495
D1,uni,2360,0.537488,3,1.5,0.75,10000,0.0,0.0,0.00038401247776654115,0.1618252946728484,0.0011176996485835083,0.15986201967465424,0.16188710633239536,0.16354460930265294
D1,uni,2360,0.537488,4,1.5,0.75,10000,0.0,0.0,0.00038401247776654115,0.15975689191629755,0.0016488037466117868,0.1568877529394826,0.15986677539405172,0.16225875236378906
D1,uni,2360,0.537488,1,2.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.16325521730133227,0.0002941053464989963,0.16275955091379207,0.16326368446921335,0.16372792363788305
D1,uni,2360,0.537488,2,2.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.16177265661303644,0.0003718025141360698,0.16114690099337706,0.16177813018566906,0.1623692065896339
D1,uni,2360,0.537488,3,2.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.160681979712991,0.000409322382744026,0.15999167338715087,0.16068843872885552,0.16134789167307684
D1,uni,2360,0.537488,4,2.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.15788299568273145,0.0006102638138091759,0.1568621919911796,0.15789678754449005,0.158853713325012
D1,uni,2360,0.537488,1,2.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.16323525722377627,0.0005919426362389212,0.1622142559378862,0.16326752239710896,0.16415793520268335
D1,uni,2360,0.537488,2,2.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.1617301923753717,0.0007489540730784534,0.16045016714523114,0.16175376804368002,0.16290730961732527
D1,uni,2360,0.537488,3,2.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.1606213374198201,0.0008250388100306892,0.1592028681188951,0.16064743946735452,0.16193709428206526
D1,uni,2360,0.537488,4,2.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.15777829546421882,0.0012330059470910975,0.15567101116961837,0.1578308975047523,0.1597025655364727
D1,uni,2360,0.537488,1,2.0,0.75,10000,0.0,0.0,0.00038401247776654115,0.1631989423114885,0.000896121330882913,0.16161901285794839,0.16327135772213933,0.16455353415485593
D1,uni,2360,0.537488,2,2.0,0.75,10000,0.0,0.0,0.00038401247776654115,0.16165900173791842,0.0011347412941382763,0.159695261792258,0.16171591471612332,0.1634016651148032
D1,uni,2360,0.537488,3,2.0,0.75,10000,0.0,0.0,0.00038401247776654115,0.16052263885280066,0.001250817001747959,0.15833572302563076,0.1605838541610232,0.16246761833713746
D1,uni,2360,0.537488,4,2.0,0.75,10000,0.0,0.0,0.00038401247776654115,0.15760209654977228,0.0018780082485946425,0.15435866750889193,0.15772208840643992,0.16046851569058915
D1,uni,2360,0.537488,1,2.5,0.25,10000,0.0,0.0,0.00038401247776654115,0.16263963935296355,0.00032641616967475493,0.16208923625723512,0.16264921411493852,0.1631639513981491
D1,uni,2360,0.537488,2,2.5,0.25,10000,0.0,0.0,0.00038401247776654115,0.16068497403651613,0.0004126569819815353,0.15999036244214598,0.16069130424014577,0.16134652214291323
D1,uni,2360,0.537488,3,2.5,0.25,10000,0.0,0.0,0.00038401247776654115,0.15924728352567763,0.0004543049712757114,0.1584806215724111,0.159254718505519,0.15998611818971598
D1,uni,2360,0.537488,4,2.5,0.25,10000,0.0,0.0,0.00038401247776654115,0.15548667088850374,0.000690275967044162,0.1543303927356504,0.1555038222829469,0.15658556891459433
D1,uni,2360,0.537488,1,2.5,0.5,10000,0.0,0.0,0.00038401247776654115,0.16261696376543586,0.0006572200397603164,0.16148241430707286,0.16265347322369306,0.16363990529664194
D1,uni,2360,0.537488,2,2.5,0.5,10000,0.0,0.0,0.00038401247776654115,0.1606369073592748,0.0008315206111177746,0.15921457963741828,0.16066336079898583,0.16194271420307157
D1,uni,2360,0.537488,3,2.5,0.5,10000,0.0,0.0,0.00038401247776654115,0.15917872947427744,0.0009159947499996538,0.15760351641385073,0.15920810915552475,0.16063839685420547
D1,uni,2360,0.537488,4,2.5,0.5,10000,0.0,0.0,0.00038401247776654115,0.1553659148708674,0.0013955310876004171,0.1529870569303018,0.15542855376847253,0.1575370675593973
D1,uni,2360,0.537488,1,2.5,0.75,10000,0.0,0.0,0.00038401247776654115,0.16257649250906805,0.0009971592244045393,0.16081874108353958,0.16265772938317946,0.16407702775508862
D1,uni,2360,0.537488,2,2.5,0.75,10000,0.0,0.0,0.00038401247776654115,0.16055746108280938,0.0012624585286701501,0.15836999282614256,0.1606214557996967,0.16249056879329893
D1,uni,2360,0.537488,3,2.5,0.75,10000,0.0,0.0,0.00038401247776654115,0.15906858267076637,0.0013916652223514225,0.15663411915616599,0.15913778613680457,0.16122600105180024
D1,uni,2360,0.537488,4,2.5,0.75,10000,0.0,0.0,0.00038401247776654115,0.15516500177616102,0.0021308922571683423,0.1514954010193726,0.15530311948942965,0.15840408848171134
D1,uni,2400,0.537488,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.15166588734590578,0.00024845692037949406,0.1512475168808213,0.15167279491207494,0.15206574652757984
D1,uni,2400,0.537488,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.15097105230047828,0.0003141088725371382,0.15044274615211506,0.1509753172168549,0.15147535163249098
D1,uni,2400,0.537488,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.1504593405318854,0.0003458102240834745,0.1498765142179517,0.1504643866025643,0.15102230276852446
D1,uni,2400,0.537488,4,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.14919376885168753,0.0004984068103329459,0.14836008169573034,0.14920525974069002,0.14998861140947192
D1,uni,2400,0.537488,1,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.15164610338648732,0.0004920187079061937,0.15078911440370416,0.15167603817620948,0.15243092644496722
D1,uni,2400,0.537488,2,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.15093068925445632,0.0006236727382201968,0.149856635989314,0.1509549639441782,0.15190771823576565
D1,uni,2400,0.537488,3,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.15040227022081115,0.0006871818469709958,0.1492147503665958,0.15042853990925875,0.15148032942893055
D1,uni,2400,0.537488,4,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.14909910516175964,0.0009927233564107872,0.1474056074482995,0.14914753154644497,0.15063953425991464
D1,uni,2400,0.537488,1,1.0,0.75,10000,0.0,0.0,0.00038401247776654115,0.15159527345014576,0.0007159470968754717,0.15029051531084314,0.15167927932782027,0.1525653493863635
D1,uni,2400,0.537488,2,1.0,0.75,10000,0.0,0.0,0.00038401247776654115,0.1508368670336658,0.0009093084025006893,0.14922258239973737,0.15090901601204995,0.15219516274100123
D1,uni,2400,0.537488,3,1.0,0.75,10000,0.0,0.0,0.00038401247776654115,0.1502746293149448,0.001003100390085062,0.14848529368057495,0.1503500469442571,0.15177342390126605
D1,uni,2400,0.537488,4,1.0,0.75,10000,0.0,0.0,0.00038401247776654115,0.14888474849946878,0.0014584689927246261,0.1463168117343187,0.14900945153524087,0.15106125624804292
D1,uni,2400,0.537488,1,1.5,0.25,10000,0.0,0.0,0.00038401247776654115,0.1511468676220352,0.0002746363247844517,0.1506842412270689,0.15115463104932006,0.15158854530483873
D1,uni,2400,0.537488,2,1.5,0.25,10000,0.0,0.0,0.00038401247776654115,0.15005400020020387,0.00034718387045300106,0.14946975902871185,0.15005890530154598,0.15061121518130163
D1,uni,2400,0.537488,3,1.5,0.25,10000,0.0,0.0,0.00038401247776654115,0.14924972613471876,0.00038221507133889956,0.1486053692456651,0.1492555621916636,0.14987174598673994
D1,uni,2400,0.537488,4,1.5,0.25,10000,0.0,0.0,0.00038401247776654115,0.14722334471637114,0.0005599421831064039,0.14628625382227256,0.14723701158229568,0.14811628293040158
