campaign,topology,total_flow_lpm,defect_count,bead_height_mm,critical_inlet_mpa,terminal_at_critical_mpa,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,cross_main_loss_mpa,tee_split_loss_mpa,equipment_loss_mpa
B1,uni,2560.0,1,2.0,0.539844,0.1000941640062875,0.122426,0.315062,0.002262,0.03940645057958407,0.0,0.08366353436480117
B1,uni,2560.0,2,2.0,0.541797,0.10031558727049338,0.122426,0.315062,0.003994,0.03940645057958407,0.0,0.08366353436480117
B1,uni,2560.0,3,2.0,0.542969,0.100215191607461,0.122426,0.315062,0.005266,0.03940645057958407,0.0,0.08366353436480117
B1,uni,2560.0,4,2.0,0.546094,0.10006154723946696,0.122426,0.315062,0.008544,0.03940645057958407,0.0,0.08366353436480117
B1,uni,2560.0,0,2.5,0.5375,0.10001222851834489,0.122426,0.315062,0.0,0.03940645057958407,0.0,0.08366353436480117
B1,uni,2560.0,1,2.5,0.540625,0.10015188710363386,0.122426,0.315062,0.002985,0.03940645057958407,0.0,0.08366353436480117
B1,uni,2560.0,2,2.5,0.542969,0.10020998508299554,0.122426,0.315062,0.005271,0.03940645057958407,0.0,0.08366353436480117
B1,uni,2560.0,3,2.5,0.544531,0.10009323053722073,0.122426,0.315062,0.00695,0.03940645057958407,0.0,0.08366353436480117
B1,uni,2560.0,4,2.5,0.549219,0.10037348486385093,0.122426,0.315062,0.011357,0.03940645057958407,0.0,0.08366353436480117
B1,uni,2560.0,0,3.0,0.5375,0.10001222851834489,0.122426,0.315062,0.0,0.03940645057958407,0.0,0.08366353436480117
B1,uni,2560.0,1,3.0,0.541406,0.10012929252851753,0.122426,0.315062,0.003789,0.03940645057958407,0.0,0.08366353436480117
B1,uni,2560.0,2,3.0,0.544531,0.100353197005056,0.122426,0.315062,0.00669,0.03940645057958407,0.0,0.08366353436480117
B1,uni,2560.0,3,3.0,0.546484,0.100174904885778,0.122426,0.315062,0.008822,0.03940645057958407,0.0,0.08366353436480117
B1,uni,2560.0,4,3.0,0.552344,0.10032969174580529,0.122426,0.315062,0.014526,0.03940645057958407,0.0,0.08366353436480117
B1,bi,2560.0,0,0.0,0.546875,0.10005272148587845,0.096284,0.3505389964309059,0.0,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,1,0.0,0.546875,0.10005272148587845,0.096284,0.3505389964309059,0.0,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,2,0.0,0.546875,0.10005272148587845,0.096284,0.3505389964309059,0.0,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,3,0.0,0.546875,0.10005272148587845,0.096284,0.3505389964309059,0.0,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,4,0.0,0.546875,0.10005272148587845,0.096284,0.3505389964309059,0.0,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,0,0.5,0.546875,0.10005272148587845,0.096284,0.3505389964309059,0.0,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,1,0.5,0.547656,0.10034908050208023,0.096284,0.3505389964309059,0.000485,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,2,0.5,0.548047,0.10036846084260985,0.096284,0.3505389964309059,0.000856,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,3,0.5,0.548047,0.10009570966422336,0.096284,0.3505389964309059,0.001129,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,4,0.5,0.548828,0.10020697707627506,0.096284,0.3505389964309059,0.001799,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,0,1.0,0.546875,0.10005272148587845,0.096284,0.3505389964309059,0.0,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,1,1.0,0.548047,0.10020537532025446,0.096284,0.3505389964309059,0.001019,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,2,1.0,0.548828,0.1002062841153235,0.096284,0.3505389964309059,0.0018,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,3,1.0,0.549219,0.10002359720966007,0.096284,0.3505389964309059,0.002373,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,4,1.0,0.550781,0.10015665212625811,0.096284,0.3505389964309059,0.003802,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,0,1.5,0.546875,0.10005272148587845,0.096284,0.3505389964309059,0.0,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,1,1.5,0.548438,0.10000605674117612,0.096284,0.3505389964309059,0.001609,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,2,1.5,0.55,0.10033653998351337,0.096284,0.3505389964309059,0.002841,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,3,1.5,0.550781,0.10021263481461827,0.096284,0.3505389964309059,0.003746,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,4,1.5,0.553125,0.10026326587792787,0.096284,0.3505389964309059,0.006039,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,0,2.0,0.546875,0.10005272148587845,0.096284,0.3505389964309059,0.0,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,1,2.0,0.549219,0.10013465697382105,0.096284,0.3505389964309059,0.002262,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,2,2.0,0.551172,0.10035608023802704,0.096284,0.3505389964309059,0.003994,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,3,2.0,0.552344,0.10025568457499477,0.096284,0.3505389964309059,0.005266,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,4,2.0,0.555469,0.10010204020700052,0.096284,0.3505389964309059,0.008544,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,0,2.5,0.546875,0.10005272148587845,0.096284,0.3505389964309059,0.0,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,1,2.5,0.55,0.10019238007116742,0.096284,0.3505389964309059,0.002985,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,2,2.5,0.552344,0.10025047805052932,0.096284,0.3505389964309059,0.005271,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,3,2.5,0.553906,0.10013372350475429,0.096284,0.3505389964309059,0.00695,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,4,2.5,0.558203,0.10002335283138451,0.096284,0.3505389964309059,0.011357,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,0,3.0,0.546875,0.10005272148587845,0.096284,0.3505389964309059,0.0,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,1,3.0,0.550781,0.10016978549605109,0.096284,0.3505389964309059,0.003789,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,2,3.0,0.553516,0.10000306497258958,0.096284,0.3505389964309059,0.00669,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,3,3.0,0.555859,0.10021539785331167,0.096284,0.3505389964309059,0.008822,0.0029422567018097677,0.04243046206610476,0.08366353436480117
B1,bi,2560.0,4,3.0,0.561719,0.10037018471333885,0.096284,0.3505389964309059,0.014526,0.0029422567018097677,0.04243046206610476,0.08366353436480117
