campaign,topology,total_flow_lpm,defect_count,bead_height_mm,critical_inlet_mpa,terminal_at_critical_mpa,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,cross_main_loss_mpa,tee_split_loss_mpa,equipment_loss_mpa
B1,uni,2240.0,4,2.5,0.472266,0.1002018776552454,0.105061,0.255811,0.011193,0.03032665903741836,0.0,0.06405489349805092
B1,uni,2240.0,0,3.0,0.460938,0.10006654212598486,0.105061,0.255811,0.0,0.03032665903741836,0.0,0.06405489349805092
B1,uni,2240.0,1,3.0,0.464063,0.10029044660252333,0.105061,0.255811,0.002901,0.03032665903741836,0.0,0.06405489349805092
B1,uni,2240.0,2,3.0,0.466016,0.10011215448324544,0.105061,0.255811,0.005033,0.03032665903741836,0.0,0.06405489349805092
B1,uni,2240.0,3,3.0,0.471875,0.10026694134327256,0.105061,0.255811,0.010737,0.03032665903741836,0.0,0.06405489349805092
B1,uni,2240.0,4,3.0,0.475391,0.10013162993368994,0.105061,0.255811,0.014388,0.03032665903741836,0.0,0.06405489349805092
B1,bi,2240.0,0,0.0,0.467969,0.10008158821876033,0.084915,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,1,0.0,0.467969,0.10008158821876033,0.084915,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,2,0.0,0.467969,0.10008158821876033,0.084915,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,3,0.0,0.467969,0.10008158821876033,0.084915,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,4,0.0,0.467969,0.10008158821876033,0.084915,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,0,0.5,0.467969,0.10008158821876033,0.084915,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,1,0.5,0.468359,0.10010096855928984,0.084915,0.28297271601741236,0.000371,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,2,0.5,0.46875,0.10021884238090333,0.084915,0.28297271601741236,0.000644,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,3,0.5,0.469531,0.10033010979295513,0.084915,0.28297271601741236,0.001314,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,4,0.5,0.469922,0.10029194593666822,0.084915,0.28297271601741236,0.001743,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,0,1.0,0.467969,0.10008158821876033,0.084915,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,1,1.0,0.46875,0.10008249701382936,0.084915,0.28297271601741236,0.00078,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,2,1.0,0.469531,0.10029043510816592,0.084915,0.28297271601741236,0.001354,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,3,1.0,0.470703,0.10003286502476398,0.084915,0.28297271601741236,0.002783,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,4,1.0,0.471875,0.10028989517138685,0.084915,0.28297271601741236,0.003698,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,0,1.5,0.467969,0.10008158821876033,0.084915,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,1,1.5,0.469141,0.1000214464610975,0.084915,0.28297271601741236,0.001232,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,2,1.5,0.470313,0.10028816629220248,0.084915,0.28297271601741236,0.002137,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,3,1.5,0.472656,0.10033879735551197,0.084915,0.28297271601741236,0.00443,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,4,1.5,0.473828,0.10004307623603002,0.084915,0.28297271601741236,0.005898,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,0,2.0,0.467969,0.10008158821876033,0.084915,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,1,2.0,0.469922,0.10030301148296632,0.084915,0.28297271601741236,0.001732,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,2,2.0,0.471094,0.10020261581993394,0.084915,0.28297271601741236,0.003004,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,3,2.0,0.474219,0.1000489714519399,0.084915,0.28297271601741236,0.006283,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,4,2.0,0.476562,0.10029438905642367,0.084915,0.28297271601741236,0.008381,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,0,2.5,0.467969,0.10008158821876033,0.084915,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,1,2.5,0.470313,0.10013968619812212,0.084915,0.28297271601741236,0.002286,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,2,2.5,0.471875,0.1000229316523472,0.084915,0.28297271601741236,0.003965,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,3,2.5,0.476562,0.1003031859789774,0.084915,0.28297271601741236,0.008372,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,4,2.5,0.479297,0.10021692374802076,0.084915,0.28297271601741236,0.011193,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,0,3.0,0.467969,0.10008158821876033,0.084915,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,1,3.0,0.471094,0.10030549269529869,0.084915,0.28297271601741236,0.002901,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,2,3.0,0.473047,0.1001272005760208,0.084915,0.28297271601741236,0.005033,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,3,3.0,0.478906,0.10028198743604798,0.084915,0.28297271601741236,0.010737,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,4,3.0,0.482422,0.10014667602646542,0.084915,0.28297271601741236,0.014388,0.0022740141487929497,0.03248582251936147,0.06405489349805092
