campaign,topology,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,bead_height_std_mm,mc_iterations,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa
C1,uni,2240.0,0.48,4,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11539866772787412,0.0005545956367856797,0.11445840820380834,0.11541159527092318,0.11628000309334374
C1,uni,2240.0,0.482,4,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.1173986677278741,0.0005545956367856797,0.11645840820380834,0.11741159527092318,0.11828000309334374
C1,uni,2240.0,0.456,1,1.0,0.5,10000,1.0,0.9996159875222334,0.9999999999999999,0.09432827672164824,0.00042860296333161797,0.09358174409664605,0.09435435324958401,0.09501194480814633
C1,uni,2240.0,0.458,1,1.0,0.5,10000,1.0,0.9996159875222334,0.9999999999999999,0.09632827672164825,0.00042860296333161797,0.09558174409664605,0.09635435324958401,0.09701194480814633
C1,uni,2240.0,0.46,1,1.0,0.5,10000,1.0,0.9996159875222334,0.9999999999999999,0.09832827672164826,0.00042860296333161797,0.09758174409664605,0.09835435324958401,0.09901194480814633
C1,uni,2240.0,0.462,1,1.0,0.5,10000,0.2103,0.20242458265985996,0.21839791416975796,0.10032827672164826,0.00042860296333161797,0.09958174409664605,0.10035435324958401,0.10101194480814633
C1,uni,2240.0,0.464,1,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.10232827672164826,0.00042860296333161797,0.10158174409664605,0.10235435324958402,0.10301194480814634
C1,uni,2240.0,0.466,1,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.10432827672164827,0.00042860296333161797,0.10358174409664606,0.10435435324958402,0.10501194480814634
C1,uni,2240.0,0.468,1,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.10632827672164827,0.00042860296333161797,0.10558174409664606,0.10635435324958402,0.10701194480814634
C1,uni,2240.0,0.47,1,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.10832827672164821,0.0004286029633316182,0.107581744096646,0.10835435324958397,0.10901194480814629
C1,uni,2240.0,0.472,1,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.11032827672164822,0.00042860296333162344,0.109581744096646,0.11035435324958398,0.1110119448081463
C1,uni,2240.0,0.474,1,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.11232827672164822,0.0004286029633316182,0.11158174409664602,0.11235435324958398,0.1130119448081463
C1,uni,2240.0,0.476,1,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.11432827672164822,0.0004286029633316182,0.11358174409664602,0.11435435324958398,0.1150119448081463
C1,uni,2240.0,0.478,1,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.11632827672164824,0.0004286029633316182,0.11558174409664602,0.11635435324958399,0.1170119448081463
C1,uni,2240.0,0.48,1,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.11832827672164824,0.0004286029633316182,0.11758174409664603,0.11835435324958399,0.11901194480814631
C1,uni,2240.0,0.482,1,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.12032827672164821,0.0004286029633316182,0.11958174409664603,0.12035435324958399,0.12101194480814631
C1,uni,2240.0,0.456,2,1.0,0.5,10000,1.0,0.9996159875222334,0.9999999999999999,0.09373015702999109,0.0005350444237433903,0.09281375828850756,0.09375259053473249,0.09456813046120066
C1,uni,2240.0,0.458,2,1.0,0.5,10000,1.0,0.9996159875222334,0.9999999999999999,0.09573015702999109,0.0005350444237433903,0.09481375828850756,0.09575259053473249,0.09656813046120066
C1,uni,2240.0,0.46,2,1.0,0.5,10000,1.0,0.9996159875222334,0.9999999999999999,0.09773015702999109,0.0005350444237433903,0.09681375828850756,0.0977525905347325,0.09856813046120066
C1,uni,2240.0,0.462,2,1.0,0.5,10000,0.674,0.6647472565987805,0.6831191070589567,0.09973015702999109,0.0005350444237433903,0.09881375828850757,0.0997525905347325,0.10056813046120067
C1,uni,2240.0,0.464,2,1.0,0.5,10000,0.0015,0.0009092536302792232,0.0024736068100540184,0.1017301570299911,0.0005350444237433903,0.10081375828850757,0.1017525905347325,0.10256813046120067
C1,uni,2240.0,0.466,2,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.1037301570299911,0.0005350444237433903,0.10281375828850757,0.1037525905347325,0.10456813046120067
C1,uni,2240.0,0.468,2,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.1057301570299911,0.0005350444237433903,0.10481375828850757,0.1057525905347325,0.10656813046120067
C1,uni,2240.0,0.47,2,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.10773015702999104,0.0005350444237433908,0.10681375828850752,0.10775259053473245,0.10856813046120062
C1,uni,2240.0,0.472,2,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.10973015702999105,0.0005350444237433946,0.10881375828850752,0.10975259053473245,0.11056813046120063
C1,uni,2240.0,0.474,2,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.11173015702999105,0.000535044423743391,0.11081375828850754,0.11175259053473247,0.11256813046120064
C1,uni,2240.0,0.476,2,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.11373015702999108,0.0005350444237433908,0.11281375828850754,0.11375259053473247,0.11456813046120064
C1,uni,2240.0,0.478,2,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.11573015702999108,0.0005350444237433908,0.11481375828850754,0.11575259053473247,0.11656813046120064
C1,uni,2240.0,0.48,2,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.1177301570299911,0.0005350444237433908,0.11681375828850754,0.11775259053473247,0.11856813046120064
C1,uni,2240.0,0.482,2,1.0,0.5,10000,0.0,0.0,0.00038401247776654115,0.1197301570299911,0.0005350444237433908,0.11881375828850754,0.11975259053473247,0.12056813046120064
C1,uni,2240.0,0.456,3,1.0,0.5,10000,1.0,0.9996159875222334,0.9999999999999999,0.092240908197232,0.0009786712897775147,0.09052924410475198,0.0922975647693328,0.09376535223130497
