campaign,topology,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,head_position,terminal_mpa,baseline_terminal_mpa,delta_mpa
E1,uni,2560.0,0.529356,1,1.0,1,0.0989817686329579,0.10000098979858194,-0.001019221165624029
E1,uni,2560.0,0.529356,1,1.0,2,0.09922064859365107,0.10000098979858194,-0.0007803412049308678
E1,uni,2560.0,0.529356,1,1.0,3,0.09942767789291843,0.10000098979858194,-0.0005733119056635094
E1,uni,2560.0,0.529356,1,1.0,4,0.09857154471518006,0.10000098979858194,-0.0014294450834018702
E1,uni,2560.0,0.529356,1,1.0,5,0.09908614494520476,0.10000098979858194,-0.0009148448533771725
E1,uni,2560.0,0.529356,1,1.0,6,0.0988610104905163,0.10000098979858194,-0.0011399793080656417
E1,uni,2560.0,0.529356,1,1.0,7,0.09790445450953379,0.10000098979858194,-0.002096535289048143
E1,uni,2560.0,0.529356,1,1.0,8,0.0994768559763199,0.10000098979858194,-0.0005241338222620323
E1,uni,2560.0,0.529356,1,1.5,1,0.09839182505387958,0.10000098979858194,-0.0016091647447023516
E1,uni,2560.0,0.529356,1,1.5,2,0.09876897304091922,0.10000098979858194,-0.0012320167576627128
E1,uni,2560.0,0.529356,1,1.5,3,0.09909583462968688,0.10000098979858194,-0.0009051551688950554
E1,uni,2560.0,0.529356,1,1.5,4,0.0977078708618915,0.10000098979858194,-0.0022931189366904303
E1,uni,2560.0,0.529356,1,1.5,5,0.09853339367910005,0.10000098979858194,-0.0014675961194818843
E1,uni,2560.0,0.529356,1,1.5,6,0.09814919864920102,0.10000098979858194,-0.0018517911493809158
E1,uni,2560.0,0.529356,1,1.5,7,0.09649515574183042,0.10000098979858194,-0.0035058340567515195
E1,uni,2560.0,0.529356,1,1.5,8,0.09912453128439407,0.10000098979858194,-0.0008764585141878695
E1,uni,2560.0,0.529356,1,2.0,1,0.09773917528652445,0.10000098979858194,-0.0022618145120574806
E1,uni,2560.0,0.529356,1,2.0,2,0.09826928806278798,0.10000098979858194,-0.0017317017357939557
E1,uni,2560.0,0.529356,1,2.0,3,0.09872871913554962,0.10000098979858194,-0.0012722706630323155
E1,uni,2560.0,0.529356,1,2.0,4,0.09672234543058786,0.10000098979858194,-0.003278644367994077
E1,uni,2560.0,0.529356,1,2.0,5,0.09790265740306572,0.10000098979858194,-0.0020983323955162114
E1,uni,2560.0,0.529356,1,2.0,6,0.0973170947876151,0.10000098979858194,-0.0026838950109668303
E1,uni,2560.0,0.529356,1,2.0,7,0.09475352971330421,0.10000098979858194,-0.005247460085277725
E1,uni,2560.0,0.529356,1,2.0,8,0.09868912477726251,0.10000098979858194,-0.0013118650213194277
E1,bi,2560.0,0.529356,1,1.0,1,0.08964726160049155,0.09066648276611558,-0.001019221165624029
E1,bi,2560.0,0.529356,1,1.0,2,0.08988614156118471,0.09066648276611558,-0.0007803412049308678
E1,bi,2560.0,0.529356,1,1.0,3,0.09009317086045207,0.09066648276611558,-0.0005733119056635094
E1,bi,2560.0,0.529356,1,1.0,4,0.08923703768271371,0.09066648276611558,-0.0014294450834018702
E1,bi,2560.0,0.529356,1,1.0,5,0.08975163791273841,0.09066648276611558,-0.0009148448533771725
E1,bi,2560.0,0.529356,1,1.0,6,0.08952650345804994,0.09066648276611558,-0.0011399793080656417
E1,bi,2560.0,0.529356,1,1.0,7,0.08856994747706744,0.09066648276611558,-0.002096535289048143
E1,bi,2560.0,0.529356,1,1.0,8,0.09014234894385355,0.09066648276611558,-0.0005241338222620323
E1,bi,2560.0,0.529356,1,1.5,1,0.08905731802141323,0.09066648276611558,-0.0016091647447023516
E1,bi,2560.0,0.529356,1,1.5,2,0.08943446600845287,0.09066648276611558,-0.0012320167576627128
E1,bi,2560.0,0.529356,1,1.5,3,0.08976132759722052,0.09066648276611558,-0.0009051551688950554
E1,bi,2560.0,0.529356,1,1.5,4,0.08837336382942515,0.09066648276611558,-0.0022931189366904303
E1,bi,2560.0,0.529356,1,1.5,5,0.0891988866466337,0.09066648276611558,-0.0014675961194818843
E1,bi,2560.0,0.529356,1,1.5,6,0.08881469161673466,0.09066648276611558,-0.0018517911493809158
E1,bi,2560.0,0.529356,1,1.5,7,0.08716064870936406,0.09066648276611558,-0.0035058340567515195
E1,bi,2560.0,0.529356,1,1.5,8,0.08979002425192771,0.09066648276611558,-0.0008764585141878695
E1,bi,2560.0,0.529356,1,2.0,1,0.0884046682540581,0.09066648276611558,-0.0022618145120574806
E1,bi,2560.0,0.529356,1,2.0,2,0.08893478103032162,0.09066648276611558,-0.0017317017357939557
E1,bi,2560.0,0.529356,1,2.0,3,0.08939421210308326,0.09066648276611558,-0.0012722706630323155
E1,bi,2560.0,0.529356,1,2.0,4,0.0873878383981215,0.09066648276611558,-0.003278644367994077
E1,bi,2560.0,0.529356,1,2.0,5,0.08856815037059937,0.09066648276611558,-0.0020983323955162114
E1,bi,2560.0,0.529356,1,2.0,6,0.08798258775514875,0.09066648276611558,-0.0026838950109668303
E1,bi,2560.0,0.529356,1,2.0,7,0.08541902268083786,0.09066648276611558,-0.005247460085277725
E1,bi,2560.0,0.529356,1,2.0,8,0.08935461774479615,0.09066648276611558,-0.0013118650213194277
