campaign,topology,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,terminal_mpa,pass_fail,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,cross_main_loss_mpa,tee_split_loss_mpa,equipment_loss_mpa
A2,uni,1600,0.529356,4,3.0,0.3545040125666193,PASS,0.046107,0.123072,0.005674,0.01571437732359728,0.0,0.03268106811125047
A2,uni,1920,0.529356,0,0.0,0.2866472451653108,PASS,0.065487,0.177222,0.0,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,1,0.0,0.2866472451653108,PASS,0.065487,0.177222,0.0,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,2,0.0,0.2866472451653108,PASS,0.065487,0.177222,0.0,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,3,0.0,0.2866472451653108,PASS,0.065487,0.177222,0.0,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,4,0.0,0.2866472451653108,PASS,0.065487,0.177222,0.0,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,0,0.5,0.2866472451653108,PASS,0.065487,0.177222,0.0,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,1,0.5,0.2863744939869244,PASS,0.065487,0.177222,0.000273,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,2,0.5,0.2861656688659722,PASS,0.065487,0.177222,0.000482,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,3,0.5,0.2860122463281299,PASS,0.065487,0.177222,0.000635,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,4,0.5,0.285635381122409,PASS,0.065487,0.177222,0.001012,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,0,1.0,0.2866472451653108,PASS,0.065487,0.177222,0.0,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,1,1.0,0.2860739332596473,PASS,0.065487,0.177222,0.000573,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,2,1.0,0.2856349913318737,PASS,0.065487,0.177222,0.001012,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,3,1.0,0.285312503384938,PASS,0.065487,0.177222,0.001335,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,4,1.0,0.2845084405255245,PASS,0.065487,0.177222,0.002139,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,0,1.5,0.2866472451653108,PASS,0.065487,0.177222,0.0,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,1,1.5,0.28574208999641576,PASS,0.065487,0.177222,0.000905,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,2,1.5,0.2850490805702305,PASS,0.065487,0.177222,0.001598,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,3,1.5,0.28453993078772705,PASS,0.065487,0.177222,0.002107,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,4,1.5,0.2832500513858387,PASS,0.065487,0.177222,0.003397,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,0,2.0,0.2866472451653108,PASS,0.065487,0.177222,0.0,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,1,2.0,0.2853749745022785,PASS,0.065487,0.177222,0.001272,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,2,2.0,0.2844008922758944,PASS,0.065487,0.177222,0.002246,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,3,2.0,0.2836852400279387,PASS,0.065487,0.177222,0.002962,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,4,2.0,0.2818410025709421,PASS,0.065487,0.177222,0.004806,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,0,2.5,0.2866472451653108,PASS,0.065487,0.177222,0.0,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,1,2.5,0.28496799061953587,PASS,0.065487,0.177222,0.001679,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,2,2.5,0.28368231135792693,PASS,0.065487,0.177222,0.002965,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,3,2.5,0.28273773067592856,PASS,0.065487,0.177222,0.00391,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,4,2.5,0.2802586549846581,PASS,0.065487,0.177222,0.006389,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,0,3.0,0.2866472451653108,PASS,0.065487,0.177222,0.0,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,1,3.0,0.2845158280460329,PASS,0.065487,0.177222,0.002131,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,2,3.0,0.2828839618140858,PASS,0.065487,0.177222,0.003763,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,3,3.0,0.28168503968449204,PASS,0.065487,0.177222,0.004962,0.022429113699116345,0.0,0.04706073808020067
A2,uni,1920,0.529356,4,3.0,0.27847620885575736,PASS,0.065487,0.177222,0.008171,0.022429113699116345,0.0,0.04706073808020067
A2,uni,2240,0.529356,0,0.0,0.19992058092086337,PASS,0.088216,0.24122,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,1,0.0,0.19992058092086337,PASS,0.088216,0.24122,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,2,0.0,0.19992058092086337,PASS,0.088216,0.24122,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,3,0.0,0.19992058092086337,PASS,0.088216,0.24122,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,4,0.0,0.19992058092086337,PASS,0.088216,0.24122,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,0,0.5,0.19992058092086337,PASS,0.088216,0.24122,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,1,0.5,0.1995493362613929,PASS,0.088216,0.24122,0.000371,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,2,0.5,0.19926510206898582,PASS,0.088216,0.24122,0.000655,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,3,0.5,0.1990562769480336,PASS,0.088216,0.24122,0.000864,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,4,0.5,0.19854332152913576,PASS,0.088216,0.24122,0.001377,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,0,1.0,0.19992058092086337,PASS,0.088216,0.24122,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,1,1.0,0.1991402397159325,PASS,0.088216,0.24122,0.00078,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,2,1.0,0.1985427909809073,PASS,0.088216,0.24122,0.001378,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,3,1.0,0.1981038490531337,PASS,0.088216,0.24122,0.001817,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,4,1.0,0.1970094301611541,PASS,0.088216,0.24122,0.002911,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,0,1.5,0.19992058092086337,PASS,0.088216,0.24122,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,1,1.5,0.19868856416320066,PASS,0.088216,0.24122,0.001232,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,2,1.5,0.19774530133311516,PASS,0.088216,0.24122,0.002175,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,3,1.5,0.19705229190692983,PASS,0.088216,0.24122,0.002868,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,4,1.5,0.19529662272102624,PASS,0.088216,0.24122,0.004624,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,0,2.0,0.19992058092086337,PASS,0.088216,0.24122,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,1,2.0,0.19818887918506942,PASS,0.088216,0.24122,0.001732,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,2,2.0,0.19686304504360216,PASS,0.088216,0.24122,0.003058,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,3,2.0,0.195888962817218,PASS,0.088216,0.24122,0.004032,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,4,2.0,0.19337875072297253,PASS,0.088216,0.24122,0.006542,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,0,2.5,0.19992058092086337,PASS,0.088216,0.24122,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,1,2.5,0.19763492890022524,PASS,0.088216,0.24122,0.002286,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,2,2.5,0.19588497657192414,PASS,0.088216,0.24122,0.004036,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,3,2.5,0.1945992973103152,PASS,0.088216,0.24122,0.005321,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,4,2.5,0.1912249998416415,PASS,0.088216,0.24122,0.008696,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,0,3.0,0.19992058092086337,PASS,0.088216,0.24122,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,1,3.0,0.19701948539740186,PASS,0.088216,0.24122,0.002901,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,2,3.0,0.19479833413725153,PASS,0.088216,0.24122,0.005122,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,3,3.0,0.19316646790530442,PASS,0.088216,0.24122,0.006754,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.529356,4,3.0,0.1887988926106378,PASS,0.088216,0.24122,0.011122,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2560,0.529356,0,0.0,0.10000098979858194,PASS,0.114293,0.315062,0.0,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,1,0.0,0.10000098979858194,PASS,0.114293,0.315062,0.0,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,2,0.0,0.10000098979858194,PASS,0.114293,0.315062,0.0,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,3,0.0,0.10000098979858194,PASS,0.114293,0.315062,0.0,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,4,0.0,0.10000098979858194,PASS,0.114293,0.315062,0.0,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,0,0.5,0.10000098979858194,PASS,0.114293,0.315062,0.0,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,1,0.5,0.09951609881478377,FAIL,0.114293,0.315062,0.000485,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,2,0.5,0.0991448541553133,FAIL,0.114293,0.315062,0.000856,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,3,0.5,0.09887210297692686,FAIL,0.114293,0.315062,0.001129,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,4,0.5,0.0982021203889786,FAIL,0.114293,0.315062,0.001799,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,0,1.0,0.10000098979858194,PASS,0.114293,0.315062,0.0,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,1,1.0,0.0989817686329579,FAIL,0.114293,0.315062,0.001019,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,2,1.0,0.09820142742802704,FAIL,0.114293,0.315062,0.0018,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,3,1.0,0.09762811552236353,FAIL,0.114293,0.315062,0.002373,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,4,1.0,0.09619867043896166,FAIL,0.114293,0.315062,0.003802,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,0,1.5,0.10000098979858194,PASS,0.114293,0.315062,0.0,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,1,1.5,0.09839182505387958,FAIL,0.114293,0.315062,0.001609,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,2,1.5,0.09715980829621687,FAIL,0.114293,0.315062,0.002841,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,3,1.5,0.09625465312732182,FAIL,0.114293,0.315062,0.003746,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,4,1.5,0.09396153419063139,FAIL,0.114293,0.315062,0.006039,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,0,2.0,0.10000098979858194,PASS,0.114293,0.315062,0.0,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,1,2.0,0.09773917528652445,FAIL,0.114293,0.315062,0.002262,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,2,2.0,0.0960074735507305,FAIL,0.114293,0.315062,0.003994,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,3,2.0,0.09473520288769818,FAIL,0.114293,0.315062,0.005266,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,4,2.0,0.0914565585197041,FAIL,0.114293,0.315062,0.008544,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,0,2.5,0.10000098979858194,PASS,0.114293,0.315062,0.0,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,1,2.5,0.09701564838387086,FAIL,0.114293,0.315062,0.002985,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,2,2.5,0.09472999636323273,FAIL,0.114293,0.315062,0.005271,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,3,2.5,0.09305074181745779,FAIL,0.114293,0.315062,0.00695,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,4,2.5,0.08864349614408809,FAIL,0.114293,0.315062,0.011357,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,0,3.0,0.10000098979858194,PASS,0.114293,0.315062,0.0,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,1,3.0,0.09621180380875458,FAIL,0.114293,0.315062,0.003789,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,2,3.0,0.09331070828529306,FAIL,0.114293,0.315062,0.00669,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,3,3.0,0.09117929116601517,FAIL,0.114293,0.315062,0.008822,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2560,0.529356,4,3.0,0.0854747030260424,FAIL,0.114293,0.315062,0.014526,0.03940645057958407,0.0,0.08366353436480117
A2,uni,2880,0.529356,0,0.0,-0.013109831275102821,FAIL,0.143716,0.39875,0.0,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,1,0.0,-0.013109831275102821,FAIL,0.143716,0.39875,0.0,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,2,0.0,-0.013109831275102821,FAIL,0.143716,0.39875,0.0,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,3,0.0,-0.013109831275102821,FAIL,0.143716,0.39875,0.0,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,4,0.0,-0.013109831275102821,FAIL,0.143716,0.39875,0.0,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,0,0.5,-0.013109831275102821,FAIL,0.143716,0.39875,0.0,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,1,0.5,-0.01372352142647235,FAIL,0.143716,0.39875,0.000614,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,2,0.5,-0.01419337794861467,FAIL,0.143716,0.39875,0.001084,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,3,0.5,-0.014538578658760046,FAIL,0.143716,0.39875,0.001429,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,4,0.5,-0.015386525371632018,FAIL,0.143716,0.39875,0.002277,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,0,1.0,-0.013109831275102821,FAIL,0.143716,0.39875,0.0,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,1,1.0,-0.014399783062845704,FAIL,0.143716,0.39875,0.00129,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,2,1.0,-0.0153874024003364,FAIL,0.143716,0.39875,0.002278,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,3,1.0,-0.01611300028094179,FAIL,0.143716,0.39875,0.003003,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,4,1.0,-0.01792214171462223,FAIL,0.143716,0.39875,0.004812,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,0,1.5,-0.013109831275102821,FAIL,0.143716,0.39875,0.0,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,1,1.5,-0.015146430405116682,FAIL,0.143716,0.39875,0.002037,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,2,1.5,-0.016705701614033595,FAIL,0.143716,0.39875,0.003596,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,3,1.5,-0.01785128862466637,FAIL,0.143716,0.39875,0.004741,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,4,1.5,-0.020753517278915255,FAIL,0.143716,0.39875,0.007644,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,0,2.0,-0.013109831275102821,FAIL,0.143716,0.39875,0.0,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,1,2.0,-0.015972440266925545,FAIL,0.143716,0.39875,0.002863,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,2,2.0,-0.01816412527628983,FAIL,0.143716,0.39875,0.005054,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,3,2.0,-0.019774342834190082,FAIL,0.143716,0.39875,0.006665,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,4,2.0,-0.023923877112432605,FAIL,0.143716,0.39875,0.010814,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,0,2.5,-0.013109831275102821,FAIL,0.143716,0.39875,0.0,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,1,2.5,-0.016888154003096487,FAIL,0.143716,0.39875,0.003778,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,2,2.5,-0.01978093234171666,FAIL,0.143716,0.39875,0.006671,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,3,2.5,-0.0219062388762131,FAIL,0.143716,0.39875,0.008796,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,4,2.5,-0.027484159181571637,FAIL,0.143716,0.39875,0.014374,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,0,3.0,-0.013109831275102821,FAIL,0.143716,0.39875,0.0,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,1,3.0,-0.017905519793478073,FAIL,0.143716,0.39875,0.004796,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,2,3.0,-0.0215772188153591,FAIL,0.143716,0.39875,0.008467,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,3,3.0,-0.024274793606945153,FAIL,0.143716,0.39875,0.011165,0.04966812492613868,0.0,0.10588666068045147
A2,uni,2880,0.529356,4,3.0,-0.03149466297159824,FAIL,0.143716,0.39875,0.018385,0.04966812492613868,0.0,0.10588666068045147
A2,uni,3200,0.529356,0,0.0,-0.13941073838517806,FAIL,0.176482,0.492284,0.0,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,1,0.0,-0.13941073838517806,FAIL,0.176482,0.492284,0.0,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,2,0.0,-0.13941073838517806,FAIL,0.176482,0.492284,0.0,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,3,0.0,-0.13941073838517806,FAIL,0.176482,0.492284,0.0,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,4,0.0,-0.13941073838517806,FAIL,0.176482,0.492284,0.0,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,0,0.5,-0.13941073838517806,FAIL,0.176482,0.492284,0.0,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,1,0.5,-0.14016838054736266,FAIL,0.176482,0.492284,0.000758,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,2,0.5,-0.1407484503277853,FAIL,0.176482,0.492284,0.001338,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,3,0.5,-0.14117462404401415,FAIL,0.176482,0.492284,0.001764,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,4,0.5,-0.1422214718376833,FAIL,0.176482,0.492284,0.002811,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,0,1.0,-0.13941073838517806,FAIL,0.176482,0.492284,0.0,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,1,1.0,-0.1410032714564656,FAIL,0.176482,0.492284,0.001593,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,2,1.0,-0.14222255458917013,FAIL,0.176482,0.492284,0.002812,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,3,1.0,-0.14311835444176937,FAIL,0.176482,0.492284,0.003708,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,4,1.0,-0.14535186238458475,FAIL,0.176482,0.492284,0.005941,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,0,1.5,-0.13941073838517806,FAIL,0.176482,0.492284,0.0,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,1,1.5,-0.14192505829877541,FAIL,0.176482,0.492284,0.002514,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,2,1.5,-0.14385008448262343,FAIL,0.176482,0.492284,0.004439,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,3,1.5,-0.14526438943402195,FAIL,0.176482,0.492284,0.005854,0.0611114359862304,0.0,0.13072427244500187
A2,uni,3200,0.529356,4,1.5,-0.1488473877726008,FAIL,0.176482,0.492284,0.009437,0.0611114359862304,0.0,0.13072427244500187
