case_id,topology,branch_inlet_config,num_branches,heads_per_branch,active_heads,total_flow_lpm,inlet_pressure_mpa,bead_height_mm,bead_height_std_mm,defect_count,p_bead,mc_iterations,terminal_pressure_mpa,pressure_margin_mpa,pass_fail,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,required_extra_inlet_pressure_mpa,worst_branch_index,ranking_or_location_id,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high
S2b,tree,80A-65A,4,8,32,2560.0,0.56,3.0,1.5,8,,10000,,,,,,,,,,0.10976996422686698,0.016182119629913387,0.08454949666782839,0.11351216017921453,0.12362447794577426,0.1539,0.14696029981971023,0.1611055136173998
S2b,tree,80A-65A,4,8,32,2560.0,0.58,0.0,0.0,0,,0,0.14727675095444595,,,,,,,,,0.14727675095444595,0.0,,,,0.0,,
S2b,tree,80A-65A,4,8,32,2560.0,0.58,1.5,0.75,0,,0,0.14727675095444595,,,,,,,,,0.14727675095444595,0.0,,,,0.0,,
S2b,tree,80A-65A,4,8,32,2560.0,0.58,1.5,0.75,1,,10000,,,,,,,,,,0.146747911919613,0.001194693061984635,0.14432579257882514,0.14727675095444595,0.14727675095444595,0.0,0.0,0.00038401247776654115
S2b,tree,80A-65A,4,8,32,2560.0,0.58,1.5,0.75,2,,10000,,,,,,,,,,0.1462162968981699,0.001605344566349768,0.14302421549419997,0.1471292555532229,0.14727675095444595,0.0,0.0,0.00038401247776654115
S2b,tree,80A-65A,4,8,32,2560.0,0.58,1.5,0.75,4,,10000,,,,,,,,,,0.14510682650867898,0.002231235363804754,0.14072874204979596,0.1456419811364827,0.14727675095444595,0.0,0.0,0.00038401247776654115
S2b,tree,80A-65A,4,8,32,2560.0,0.58,1.5,0.75,8,,10000,,,,,,,,,,0.1429927088574307,0.0028581177266563977,0.13759615214687695,0.14348298328200385,0.1466326290134453,0.0,0.0,0.00038401247776654115
S2b,tree,80A-65A,4,8,32,2560.0,0.58,2.0,1.0,0,,0,0.14727675095444595,,,,,,,,,0.14727675095444595,0.0,,,,0.0,,
S2b,tree,80A-65A,4,8,32,2560.0,0.58,2.0,1.0,1,,10000,,,,,,,,,,0.14636842519364227,0.0020148208574917994,0.14249965410336554,0.14727675095444595,0.14727675095444595,0.0,0.0,0.00038401247776654115
S2b,tree,80A-65A,4,8,32,2560.0,0.58,2.0,1.0,2,,10000,,,,,,,,,,0.14549885592872133,0.002687029686632752,0.14040249032773372,0.14656531279044688,0.14727675095444595,0.0,0.0,0.00038401247776654115
