case_id,topology,branch_inlet_config,num_branches,heads_per_branch,active_heads,total_flow_lpm,inlet_pressure_mpa,bead_height_mm,bead_height_std_mm,defect_count,p_bead,mc_iterations,terminal_pressure_mpa,pressure_margin_mpa,pass_fail,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,required_extra_inlet_pressure_mpa,worst_branch_index,ranking_or_location_id,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high
P1b,tree,80A-65A,4,8,32,2560.0,0.56,1.5,0.75,,0.2,10000,,,,,,,,,,0.12384297090988969,0.002914394050920525,0.11832298133722022,0.12446315030734373,0.127276750954446,0.0001,1.765221952685649e-05,0.0005662834557441313
P1b,tree,80A-65A,4,8,32,2560.0,0.56,2.0,1.0,,0.2,10000,,,,,,,,,,0.12162231543186044,0.004718021523199562,0.11271175202729644,0.12258986675171954,0.127276750954446,0.0025,0.0016939856428771645,0.003688106772500543
P1b,tree,80A-65A,4,8,32,2560.0,0.56,2.5,1.25,,0.2,10000,,,,,,,,,,0.11819391350804354,0.008041346811226658,0.10357147370347926,0.12005556842423479,0.127276750954446,0.0322,0.02891563855603119,0.035843643518167184
P1b,tree,80A-65A,4,8,32,2560.0,0.56,3.0,1.5,,0.2,10000,,,,,,,,,,0.11284762058993737,0.016158563325125705,0.08752601306560968,0.11675666242450794,0.12707272172365686,0.1178,0.11162780355585482,0.12426573558214991
P1b,tree,80A-65A,4,8,32,2560.0,0.56,1.0,0.5,,0.3,10000,,,,,,,,,,0.1243925776828793,0.0018843938152090292,0.12090915121852933,0.12467027377144607,0.12699371698972428,0.0,0.0,0.00038401247776654115
P1b,tree,80A-65A,4,8,32,2560.0,0.56,1.5,0.75,,0.3,10000,,,,,,,,,,0.12211360080064262,0.003248804956561976,0.11608651704278972,0.12262437924154837,0.1264710363458488,0.0,0.0,0.00038401247776654115
P1b,tree,80A-65A,4,8,32,2560.0,0.56,2.0,1.0,,0.3,10000,,,,,,,,,,0.11898459056369717,0.00532048223526842,0.10897893678861274,0.11994234300034702,0.12571815943037548,0.0066,0.005191456013099982,0.00838748749996004
P1b,tree,80A-65A,4,8,32,2560.0,0.56,2.5,1.25,,0.3,10000,,,,,,,,,,0.11410877225287377,0.00949604849412003,0.0975142951341596,0.11598578129843104,0.12478593895615252,0.0704,0.0655491501094423,0.0755807934114547
P1b,tree,80A-65A,4,8,32,2560.0,0.56,3.0,1.5,,0.3,10000,,,,,,,,,,0.10694665476139116,0.017434409139075072,0.07942537916641647,0.1109379268943504,0.1234302875312353,0.2167,0.2087344771632627,0.22488310430663982
P1b,tree,80A-65A,4,8,32,2560.0,0.58,1.0,0.5,,0.05,10000,,,,,,,,,,0.14681794593925743,0.0008744951848402988,0.1450286066273843,0.14727675095444595,0.14727675095444595,0.0,0.0,0.00038401247776654115
