campaign,topology,placement,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,bead_height_std_mm,mc_iterations,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa
C1_focused,uni,downstream,2240.0,0.4497,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09215465215895106,0.0017036140024739822,0.08896992635617872,0.09246276973126352,0.09447684621884822
C1_focused,uni,downstream,2240.0,0.4517,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09415465215895108,0.0017036140024739824,0.09096992635617872,0.09446276973126352,0.09647684621884822
C1_focused,uni,downstream,2240.0,0.453674,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0961286521589511,0.0017036140024739822,0.09294392635617875,0.09643676973126356,0.09845084621884825
C1_focused,uni,downstream,2240.0,0.4557,2,1.5,0.5,1000,0.883,0.8615966700317587,0.9014719256510663,0.09815465215895108,0.0017036140024739824,0.09496992635617872,0.09846276973126353,0.10047684621884823
C1_focused,uni,downstream,2240.0,0.4577,2,1.5,0.5,1000,0.409,0.378931880862837,0.43976461467988615,0.10015465215895109,0.0017036140024739824,0.09696992635617872,0.10046276973126353,0.10247684621884823
C1_focused,uni,downstream,2240.0,0.4497,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08831101371966804,0.0020964931733665083,0.08462757149129896,0.08832692557449416,0.09157699924829385
C1_focused,uni,downstream,2240.0,0.4517,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09031101371966804,0.0020964931733665083,0.08662757149129896,0.09032692557449416,0.09357699924829385
C1_focused,uni,downstream,2240.0,0.453674,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09228501371966809,0.0020964931733665083,0.08860157149129899,0.0923009255744942,0.09555099924829388
C1_focused,uni,downstream,2240.0,0.4557,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09431101371966805,0.0020964931733665083,0.09062757149129896,0.09432692557449417,0.09757699924829386
C1_focused,uni,downstream,2240.0,0.4577,4,1.5,0.5,1000,0.972,0.9598295551975795,0.9805578525368679,0.09631101371966805,0.0020964931733665083,0.09262757149129897,0.09632692557449417,0.09957699924829386
C1_focused,uni,downstream,2240.0,0.4497,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08823855872104445,0.003125388435875006,0.08255339282235569,0.08874649806463576,0.09250825105411353
C1_focused,uni,downstream,2240.0,0.4517,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09023855872104447,0.003125388435875006,0.08455339282235569,0.09074649806463576,0.09450825105411353
C1_focused,uni,downstream,2240.0,0.453674,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0922125587210445,0.003125388435875006,0.08652739282235572,0.0927204980646358,0.09648225105411357
C1_focused,uni,downstream,2240.0,0.4557,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09423855872104449,0.003125388435875006,0.08855339282235569,0.09474649806463577,0.09850825105411354
C1_focused,uni,downstream,2240.0,0.4577,2,2.5,0.5,1000,0.905,0.8852451678097385,0.9216550443352852,0.09623855872104448,0.003125388435875006,0.0905533928223557,0.09674649806463577,0.10050825105411354
C1_focused,uni,downstream,2240.0,0.4497,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08057486684098032,0.003527815319013277,0.07471492462245288,0.08047977896307587,0.08616702014974147
C1_focused,uni,downstream,2240.0,0.4517,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08257486684098034,0.003527815319013277,0.07671492462245288,0.08247977896307587,0.08816702014974147
C1_focused,uni,downstream,2240.0,0.453674,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08454886684098037,0.003527815319013277,0.07868892462245292,0.0844537789630759,0.0901410201497415
C1_focused,uni,downstream,2240.0,0.4557,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08657486684098034,0.003527815319013277,0.08071492462245289,0.08647977896307588,0.09216702014974147
C1_focused,uni,downstream,2240.0,0.4577,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08857486684098033,0.003527815319013277,0.08271492462245289,0.08847977896307588,0.09416702014974147
C1_focused,bi,downstream,2240.0,0.4497,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0851384482517265,0.0017036140024739824,0.08195372244895414,0.08544656582403895,0.08746064231162365
C1_focused,bi,downstream,2240.0,0.4517,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08713844825172648,0.0017036140024739824,0.08395372244895415,0.08744656582403895,0.08946064231162365
C1_focused,bi,downstream,2240.0,0.453674,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08911244825172653,0.0017036140024739822,0.08592772244895418,0.08942056582403898,0.09143464231162368
C1_focused,bi,downstream,2240.0,0.4557,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0911384482517265,0.0017036140024739822,0.08795372244895415,0.09144656582403896,0.09346064231162365
C1_focused,bi,downstream,2240.0,0.4577,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0931384482517265,0.0017036140024739822,0.08995372244895415,0.09344656582403896,0.09546064231162366
C1_focused,bi,downstream,2240.0,0.4497,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08129480981244347,0.0020964931733665083,0.07761136758407439,0.08131072166726959,0.08456079534106928
C1_focused,bi,downstream,2240.0,0.4517,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08329480981244347,0.0020964931733665083,0.07961136758407439,0.08331072166726959,0.08656079534106928
C1_focused,bi,downstream,2240.0,0.453674,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0852688098124435,0.0020964931733665083,0.08158536758407442,0.08528472166726962,0.08853479534106931
C1_focused,bi,downstream,2240.0,0.4557,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08729480981244347,0.0020964931733665083,0.08361136758407439,0.0873107216672696,0.09056079534106928
C1_focused,bi,downstream,2240.0,0.4577,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08929480981244348,0.0020964931733665083,0.0856113675840744,0.0893107216672696,0.09256079534106929
C1_focused,bi,downstream,2240.0,0.4497,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0812223548138199,0.003125388435875006,0.07553718891513111,0.08173029415741119,0.08549204714688896
C1_focused,bi,downstream,2240.0,0.4517,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08322235481381988,0.003125388435875006,0.07753718891513112,0.08373029415741119,0.08749204714688896
C1_focused,bi,downstream,2240.0,0.453674,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08519635481381994,0.003125388435875006,0.07951118891513115,0.08570429415741122,0.089466047146889
C1_focused,bi,downstream,2240.0,0.4557,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0872223548138199,0.003125388435875006,0.08153718891513112,0.0877302941574112,0.09149204714688897
C1_focused,bi,downstream,2240.0,0.4577,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08922235481381989,0.003125388435875006,0.08353718891513112,0.0897302941574112,0.09349204714688897
C1_focused,bi,downstream,2240.0,0.4497,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.07355866293375575,0.003527815319013277,0.06769872071522831,0.0734635750558513,0.0791508162425169
C1_focused,bi,downstream,2240.0,0.4517,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.07555866293375575,0.003527815319013277,0.06969872071522831,0.0754635750558513,0.0811508162425169
C1_focused,bi,downstream,2240.0,0.453674,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.07753266293375578,0.003527815319013277,0.07167272071522834,0.07743757505585133,0.08312481624251693
C1_focused,bi,downstream,2240.0,0.4557,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.07955866293375576,0.003527815319013277,0.07369872071522832,0.0794635750558513,0.0851508162425169
C1_focused,bi,downstream,2240.0,0.4577,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08155866293375576,0.003527815319013277,0.07569872071522832,0.0814635750558513,0.0871508162425169
