campaign,topology,total_flow_lpm,defect_count,bead_height_mm,critical_inlet_mpa,terminal_at_critical_mpa,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,cross_main_loss_mpa,tee_split_loss_mpa,equipment_loss_mpa
B1,bi,2240.0,1,0.5,0.461328,0.10026786938407747,0.077717,0.28297271601741236,0.000371,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,2,0.5,0.461719,0.10038574320569113,0.077717,0.28297271601741236,0.000644,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,3,0.5,0.462109,0.10010638561774285,0.077717,0.28297271601741236,0.001314,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,4,0.5,0.4625,0.100068221761456,0.077717,0.28297271601741236,0.001743,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,0,1.0,0.460938,0.10024848904354797,0.077717,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,1,1.0,0.461719,0.10024939783861717,0.077717,0.28297271601741236,0.00078,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,2,1.0,0.462109,0.10006671093295363,0.077717,0.28297271601741236,0.001354,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,3,1.0,0.463672,0.10019976584955179,0.077717,0.28297271601741236,0.002783,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,4,1.0,0.464453,0.10006617099617457,0.077717,0.28297271601741236,0.003698,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,0,1.5,0.460938,0.10024848904354797,0.077717,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,1,1.5,0.462109,0.1001883472858853,0.077717,0.28297271601741236,0.001232,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,2,1.5,0.462891,0.1000644421169902,0.077717,0.28297271601741236,0.002137,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,3,1.5,0.465234,0.10011507318029975,0.077717,0.28297271601741236,0.00443,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,4,1.5,0.466797,0.10020997706081788,0.077717,0.28297271601741236,0.005898,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,0,2.0,0.460938,0.10024848904354797,0.077717,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,1,2.0,0.4625,0.10007928730775403,0.077717,0.28297271601741236,0.001732,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,2,2.0,0.464063,0.10036951664472174,0.077717,0.28297271601741236,0.003004,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,3,2.0,0.467187,0.1002158722767276,0.077717,0.28297271601741236,0.006283,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,4,2.0,0.469141,0.10007066488121139,0.077717,0.28297271601741236,0.008381,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,0,2.5,0.460938,0.10024848904354797,0.077717,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,1,2.5,0.463281,0.10030658702290993,0.077717,0.28297271601741236,0.002286,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,2,2.5,0.464844,0.1001898324771349,0.077717,0.28297271601741236,0.003965,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,3,2.5,0.469141,0.10007946180376517,0.077717,0.28297271601741236,0.008372,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,4,2.5,0.472266,0.10038382457280862,0.077717,0.28297271601741236,0.011193,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,0,3.0,0.460938,0.10024848904354797,0.077717,0.28297271601741236,0.0,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,1,3.0,0.463672,0.10008176852008652,0.077717,0.28297271601741236,0.002901,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,2,3.0,0.466016,0.1002941014008086,0.077717,0.28297271601741236,0.005033,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,3,3.0,0.471484,0.10005826326083575,0.077717,0.28297271601741236,0.010737,0.0022740141487929497,0.03248582251936147,0.06405489349805092
B1,bi,2240.0,4,3.0,0.475391,0.10031357685125317,0.077717,0.28297271601741236,0.014388,0.0022740141487929497,0.03248582251936147,0.06405489349805092
