campaign,topology,case,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,terminal_mpa,pressure_margin_mpa,pass_fail,extra_inlet_loss_mpa
A1,uni,BI-2_plus2,2560.0,0.529356,0,0.0,0.10000098979858194,9.897985819296018e-07,PASS,
A1,bi,BI-2_plus2,2560.0,0.529356,0,0.0,0.06017564718449658,-0.03982435281550342,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,1,0.0,0.10000098979858194,9.897985819296018e-07,PASS,
A1,bi,BI-2_plus2,2560.0,0.529356,1,0.0,0.06017564718449658,-0.03982435281550342,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,2,0.0,0.10000098979858194,9.897985819296018e-07,PASS,
A1,bi,BI-2_plus2,2560.0,0.529356,2,0.0,0.06017564718449658,-0.03982435281550342,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,3,0.0,0.10000098979858194,9.897985819296018e-07,PASS,
A1,bi,BI-2_plus2,2560.0,0.529356,3,0.0,0.06017564718449658,-0.03982435281550342,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,4,0.0,0.10000098979858194,9.897985819296018e-07,PASS,
A1,bi,BI-2_plus2,2560.0,0.529356,4,0.0,0.06017564718449658,-0.03982435281550342,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,0,0.5,0.10000098979858194,9.897985819296018e-07,PASS,
A1,bi,BI-2_plus2,2560.0,0.529356,0,0.5,0.06017564718449658,-0.03982435281550342,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,1,0.5,0.09951609881478377,-0.00048390118521624004,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,1,0.5,0.059690756200698414,-0.04030924379930159,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,2,0.5,0.0991448541553133,-0.0008551458446867111,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,2,0.5,0.05931951154122794,-0.04068048845877206,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,3,0.5,0.09887210297692686,-0.0011278970230731433,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,3,0.5,0.05904676036284151,-0.040953239637158495,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,4,0.5,0.0982021203889786,-0.0017978796110214024,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,4,0.5,0.05837677777489325,-0.041623222225106754,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,0,1.0,0.10000098979858194,9.897985819296018e-07,PASS,
A1,bi,BI-2_plus2,2560.0,0.529356,0,1.0,0.06017564718449658,-0.03982435281550342,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,1,1.0,0.0989817686329579,-0.0010182313670420995,FAIL,
A1,bi,BI-2_plus2,2560.0,0.529356,1,1.0,0.059156426018872554,-0.04084357398112745,FAIL,0.030490835581619
A1,uni,BI-2_plus2,2560.0,0.529356,2,1.0,0.09820142742802704,-0.0017985725719729673,FAIL,
