campaign,topology,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,terminal_mpa,pressure_margin_mpa,pass_fail,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,tee_split_loss_mpa,equipment_loss_mpa,K_ELBOW,K3_bi,K_TEE
A1,uni,2240.0,0.453674,0,0.0,0.10000119295077256,1.1929507725549904e-06,PASS,0.097863,0.255811,0.0,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,1,0.0,0.10000119295077256,1.1929507725549904e-06,PASS,0.097863,0.255811,0.0,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,2,0.0,0.10000119295077256,1.1929507725549904e-06,PASS,0.097863,0.255811,0.0,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,3,0.0,0.10000119295077256,1.1929507725549904e-06,PASS,0.097863,0.255811,0.0,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,4,0.0,0.10000119295077256,1.1929507725549904e-06,PASS,0.097863,0.255811,0.0,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,0,0.5,0.10000119295077256,1.1929507725549904e-06,PASS,0.097863,0.255811,0.0,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,1,0.5,0.09962994829130209,-0.00037005170869791604,FAIL,0.097863,0.255811,0.000371,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,2,0.5,0.09935719711291566,-0.0006428028870843483,FAIL,0.097863,0.255811,0.000644,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,3,0.5,0.0986872145249674,-0.0013127854750326073,FAIL,0.097863,0.255811,0.001314,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,4,0.5,0.09825842566868057,-0.0017415743313194398,FAIL,0.097863,0.255811,0.001743,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,0,1.0,0.10000119295077256,1.1929507725549904e-06,PASS,0.097863,0.255811,0.0,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,1,1.0,0.09922085174584169,-0.0007791482541583128,FAIL,0.097863,0.255811,0.00078,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,2,1.0,0.09864753984017818,-0.0013524601598218222,FAIL,0.097863,0.255811,0.001354,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,3,1.0,0.09721809475677631,-0.0027819052432236924,FAIL,0.097863,0.255811,0.002783,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,4,1.0,0.09630324990339914,-0.003696750096600865,FAIL,0.097863,0.255811,0.003698,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,0,1.5,0.10000119295077256,1.1929507725549904e-06,PASS,0.097863,0.255811,0.0,0.0,0.06405489349805092,0.53,1.0,1.2
A1,uni,2240.0,0.453674,1,1.5,0.09876917619310985,-0.0012308238068901578,FAIL,0.097863,0.255811,0.001232,0.0,0.06405489349805092,0.53,1.0,1.2
