campaign,topology,placement,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,bead_height_std_mm,mc_iterations,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa
C1_focused,uni,upstream,2240.0,0.4497,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08959033510863669,0.002563245500498112,0.0844014028174455,0.0901094137513136,0.09263324642421991
C1_focused,uni,upstream,2240.0,0.4517,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09159033510863668,0.002563245500498112,0.0864014028174455,0.0921094137513136,0.09463324642421991
C1_focused,uni,upstream,2240.0,0.453674,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09356433510863671,0.002563245500498112,0.08837540281744553,0.09408341375131363,0.09660724642421994
C1_focused,uni,upstream,2240.0,0.4557,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0955903351086367,0.002563245500498112,0.0904014028174455,0.0961094137513136,0.09863324642421992
C1_focused,uni,upstream,2240.0,0.4577,2,2.5,0.5,1000,0.866,0.8434794492074035,0.8857192610273587,0.09759033510863671,0.002563245500498112,0.09240140281744551,0.0981094137513136,0.10063324642421992
C1_focused,uni,upstream,2240.0,0.4497,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.0827788122978456,0.003355923505179615,0.07647100958811773,0.0834003480104011,0.08735538520127152
C1_focused,uni,upstream,2240.0,0.4517,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08477881229784562,0.003355923505179615,0.07847100958811773,0.0854003480104011,0.08935538520127152
C1_focused,uni,upstream,2240.0,0.453674,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08675281229784565,0.003355923505179615,0.08044500958811776,0.08737434801040113,0.09132938520127155
C1_focused,uni,upstream,2240.0,0.4557,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08877881229784564,0.003355923505179615,0.08247100958811773,0.0894003480104011,0.09335538520127153
C1_focused,uni,upstream,2240.0,0.4577,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09077881229784562,0.003355923505179615,0.08447100958811773,0.0914003480104011,0.09535538520127153
C1_focused,bi,upstream,2240.0,0.4497,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08566900190663514,0.0014318741068577764,0.08290515091442906,0.08590182680653441,0.08746098754762754
C1_focused,bi,upstream,2240.0,0.4517,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08766900190663515,0.0014318741068577764,0.08490515091442906,0.08790182680653441,0.08946098754762755
C1_focused,bi,upstream,2240.0,0.453674,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08964300190663517,0.0014318741068577764,0.08687915091442909,0.08987582680653444,0.09143498754762758
C1_focused,bi,upstream,2240.0,0.4557,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09166900190663514,0.0014318741068577764,0.08890515091442906,0.09190182680653441,0.09346098754762755
C1_focused,bi,upstream,2240.0,0.4577,2,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09366900190663514,0.0014318741068577764,0.09090515091442906,0.09390182680653442,0.09546098754762755
C1_focused,bi,upstream,2240.0,0.4497,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08217703920458101,0.0019351524615127465,0.07858345694162014,0.08243157576405824,0.08498796362866148
C1_focused,bi,upstream,2240.0,0.4517,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.084177039204581,0.0019351524615127465,0.08058345694162014,0.08443157576405824,0.08698796362866149
C1_focused,bi,upstream,2240.0,0.453674,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08615103920458105,0.0019351524615127465,0.08255745694162017,0.08640557576405827,0.08896196362866152
C1_focused,bi,upstream,2240.0,0.4557,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.088177039204581,0.0019351524615127465,0.08458345694162014,0.08843157576405825,0.09098796362866149
C1_focused,bi,upstream,2240.0,0.4577,4,1.5,0.5,1000,1.0,0.9961731014136095,1.0,0.090177039204581,0.0019351524615127465,0.08658345694162015,0.09043157576405825,0.09298796362866149
C1_focused,bi,upstream,2240.0,0.4497,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08257413120141212,0.002563245500498112,0.07738519891022093,0.08309320984408902,0.08561704251699534
C1_focused,bi,upstream,2240.0,0.4517,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08457413120141212,0.002563245500498112,0.07938519891022093,0.08509320984408902,0.08761704251699534
C1_focused,bi,upstream,2240.0,0.453674,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08654813120141215,0.002563245500498112,0.08135919891022096,0.08706720984408906,0.08959104251699537
C1_focused,bi,upstream,2240.0,0.4557,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08857413120141211,0.002563245500498112,0.08338519891022093,0.08909320984408903,0.09161704251699535
C1_focused,bi,upstream,2240.0,0.4577,2,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.09057413120141213,0.002563245500498112,0.08538519891022094,0.09109320984408903,0.09361704251699535
C1_focused,bi,upstream,2240.0,0.4497,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.07576260839062104,0.003355923505179615,0.06945480568089316,0.07638414410317652,0.08033918129404695
C1_focused,bi,upstream,2240.0,0.4517,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.07776260839062105,0.003355923505179615,0.07145480568089316,0.07838414410317653,0.08233918129404695
C1_focused,bi,upstream,2240.0,0.453674,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.07973660839062109,0.003355923505179615,0.07342880568089319,0.08035814410317656,0.08431318129404698
C1_focused,bi,upstream,2240.0,0.4557,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08176260839062105,0.003355923505179615,0.07545480568089316,0.08238414410317653,0.08633918129404695
C1_focused,bi,upstream,2240.0,0.4577,4,2.5,0.5,1000,1.0,0.9961731014136095,1.0,0.08376260839062104,0.003355923505179615,0.07745480568089316,0.08438414410317653,0.08833918129404696
