campaign,topology,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,terminal_mpa,pass_fail,loss_pipe_mpa,loss_fitting_mpa,loss_bead_mpa,cross_main_loss_mpa,tee_split_loss_mpa,equipment_loss_mpa
A2,uni,1400,0.471668,1,3.0,0.3238141737970427,PASS,0.046794,0.099926,0.001133,0.012118700429429217,0.0,0.025021442772676133
A2,uni,1400,0.471668,2,3.0,0.32298158898482476,PASS,0.046794,0.099926,0.001966,0.012118700429429217,0.0,0.025021442772676133
A2,uni,1400,0.471668,3,3.0,0.32075323424264784,PASS,0.046794,0.099926,0.004194,0.012118700429429217,0.0,0.025021442772676133
A2,uni,1400,0.471668,4,3.0,0.3193270872076546,PASS,0.046794,0.099926,0.00562,0.012118700429429217,0.0,0.025021442772676133
A2,uni,1680,0.471668,0,0.0,0.2613445265256151,PASS,0.06643,0.143893,0.0,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,1,0.0,0.2613445265256151,PASS,0.06643,0.143893,0.0,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,2,0.0,0.2613445265256151,PASS,0.06643,0.143893,0.0,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,3,0.0,0.2613445265256151,PASS,0.06643,0.143893,0.0,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,4,0.0,0.2613445265256151,PASS,0.06643,0.143893,0.0,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,0,0.5,0.2613445265256151,PASS,0.06643,0.143893,0.0,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,1,0.5,0.26113570140466297,PASS,0.06643,0.143893,0.000209,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,2,0.5,0.26098227886682057,PASS,0.06643,0.143893,0.000362,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,3,0.5,0.2606054136610997,PASS,0.06643,0.143893,0.000739,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,4,0.5,0.2603642199294383,PASS,0.06643,0.143893,0.00098,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,0,1.0,0.2613445265256151,PASS,0.06643,0.143893,0.0,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,1,1.0,0.26090558459784147,PASS,0.06643,0.143893,0.000439,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,2,1.0,0.26058309665090573,PASS,0.06643,0.143893,0.000761,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,3,1.0,0.25977903379149214,PASS,0.06643,0.143893,0.001565,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,4,1.0,0.2592644335614675,PASS,0.06643,0.143893,0.00208,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,0,1.5,0.2613445265256151,PASS,0.06643,0.143893,0.0,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,1,1.5,0.2606515170994298,PASS,0.06643,0.143893,0.000693,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,2,1.5,0.2601423673169263,PASS,0.06643,0.143893,0.001202,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,3,1.5,0.2588524879150379,PASS,0.06643,0.143893,0.002492,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,4,1.5,0.25802696509782935,PASS,0.06643,0.143893,0.003318,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,0,2.0,0.2613445265256151,PASS,0.06643,0.143893,0.0,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,1,2.0,0.26037044429923095,PASS,0.06643,0.143893,0.000974,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,2,2.0,0.2596547920512753,PASS,0.06643,0.143893,0.00169,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,3,2.0,0.2578105545942786,PASS,0.06643,0.143893,0.003534,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,4,2.0,0.25663024262180073,PASS,0.06643,0.143893,0.004714,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,0,2.5,0.2613445265256151,PASS,0.06643,0.143893,0.0,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,1,2.5,0.26005884726400613,PASS,0.06643,0.143893,0.001286,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,2,2.5,0.2591142665820077,PASS,0.06643,0.143893,0.00223,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,3,2.5,0.2566351908907372,PASS,0.06643,0.143893,0.004709,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,4,2.5,0.2550485824483241,PASS,0.06643,0.143893,0.006296,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,0,3.0,0.2613445265256151,PASS,0.06643,0.143893,0.0,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,1,3.0,0.25971266029366796,PASS,0.06643,0.143893,0.001632,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,2,3.0,0.25851373816407414,PASS,0.06643,0.143893,0.002831,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,3,3.0,0.2553049073353394,PASS,0.06643,0.143893,0.00604,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1680,0.471668,4,3.0,0.2532512556049492,PASS,0.06643,0.143893,0.008093,0.01728213096644797,0.0,0.03603087759265364
A2,uni,1960,0.471668,0,0.0,0.18636102698772633,PASS,0.089452,0.195854,0.0,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,1,0.0,0.18636102698772633,PASS,0.089452,0.195854,0.0,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,2,0.0,0.18636102698772633,PASS,0.089452,0.195854,0.0,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,3,0.0,0.18636102698772633,PASS,0.089452,0.195854,0.0,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,4,0.0,0.18636102698772633,PASS,0.089452,0.195854,0.0,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,0,0.5,0.18636102698772633,PASS,0.089452,0.195854,0.0,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,1,0.5,0.18607679279531925,PASS,0.089452,0.195854,0.000284,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,2,0.5,0.18586796767436714,PASS,0.089452,0.195854,0.000493,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,3,0.5,0.18535501225546924,PASS,0.089452,0.195854,0.001006,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,4,0.5,0.18502672078737464,PASS,0.089452,0.195854,0.001334,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,0,1.0,0.18636102698772633,PASS,0.089452,0.195854,0.0,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,1,1.0,0.18576357825270112,PASS,0.089452,0.195854,0.000597,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,2,1.0,0.18532463632492752,PASS,0.089452,0.195854,0.001036,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,3,1.0,0.18423021743294798,PASS,0.089452,0.195854,0.002131,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,4,1.0,0.18352978934208108,PASS,0.089452,0.195854,0.002831,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,0,1.5,0.18636102698772633,PASS,0.089452,0.195854,0.0,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,1,1.5,0.18541776415764077,PASS,0.089452,0.195854,0.000943,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,2,1.5,0.1847247547314555,PASS,0.089452,0.195854,0.001636,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,3,1.5,0.18296908554555186,PASS,0.089452,0.195854,0.003392,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,4,1.5,0.18184545726657353,PASS,0.089452,0.195854,0.004516,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,0,2.0,0.18636102698772633,PASS,0.089452,0.195854,0.0,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,1,2.0,0.18503519284625902,PASS,0.089452,0.195854,0.001326,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,2,2.0,0.18406111061987496,PASS,0.089452,0.195854,0.0023,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,3,2.0,0.1815508985256295,PASS,0.089452,0.195854,0.00481,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,4,2.0,0.1799443627853124,PASS,0.089452,0.195854,0.006417,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,0,2.5,0.18636102698772633,PASS,0.089452,0.195854,0.0,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,1,2.5,0.18461107465942522,PASS,0.089452,0.195854,0.00175,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,2,2.5,0.18332539539781628,PASS,0.089452,0.195854,0.003036,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,3,2.5,0.1799510979291426,PASS,0.089452,0.195854,0.00641,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,4,2.5,0.17779154754919146,PASS,0.089452,0.195854,0.008569,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,0,3.0,0.18636102698772633,PASS,0.089452,0.195854,0.0,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,1,3.0,0.18413987572757606,PASS,0.089452,0.195854,0.002221,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,2,3.0,0.18250800949562895,PASS,0.089452,0.195854,0.003853,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,3,3.0,0.17814043420096226,PASS,0.089452,0.195854,0.008221,0.023351636129307934,0.0,0.049042027834445216
A2,uni,1960,0.471668,4,3.0,0.1753451860123756,PASS,0.089452,0.195854,0.011016,0.023351636129307934,0.0,0.049042027834445216
A2,uni,2240,0.471668,0,0.0,0.09999981588880315,FAIL,0.115858,0.255811,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,1,0.0,0.09999981588880315,FAIL,0.115858,0.255811,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,2,0.0,0.09999981588880315,FAIL,0.115858,0.255811,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,3,0.0,0.09999981588880315,FAIL,0.115858,0.255811,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,4,0.0,0.09999981588880315,FAIL,0.115858,0.255811,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,0,0.5,0.09999981588880315,FAIL,0.115858,0.255811,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,1,0.5,0.09962857122933268,FAIL,0.115858,0.255811,0.000371,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,2,0.5,0.09935582005094619,FAIL,0.115858,0.255811,0.000644,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,3,0.5,0.09868583746299793,FAIL,0.115858,0.255811,0.001314,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,4,0.5,0.09825704860671104,FAIL,0.115858,0.255811,0.001743,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,0,1.0,0.09999981588880315,FAIL,0.115858,0.255811,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,1,1.0,0.09921947468387228,FAIL,0.115858,0.255811,0.00078,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,2,1.0,0.09864616277820877,FAIL,0.115858,0.255811,0.001354,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,3,1.0,0.09721671769480696,FAIL,0.115858,0.255811,0.002783,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,4,1.0,0.09630187284142978,FAIL,0.115858,0.255811,0.003698,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,0,1.5,0.09999981588880315,FAIL,0.115858,0.255811,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,1,1.5,0.09876779913114044,FAIL,0.115858,0.255811,0.001232,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,2,1.5,0.09786264396224538,FAIL,0.115858,0.255811,0.002137,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,3,1.5,0.09556952502555495,FAIL,0.115858,0.255811,0.00443,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,4,1.5,0.09410192890607307,FAIL,0.115858,0.255811,0.005898,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,0,2.0,0.09999981588880315,FAIL,0.115858,0.255811,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,1,2.0,0.09826811415300919,FAIL,0.115858,0.255811,0.001732,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,2,2.0,0.09699584348997688,FAIL,0.115858,0.255811,0.003004,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,3,2.0,0.0937171991219828,FAIL,0.115858,0.255811,0.006283,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,4,2.0,0.09161886672646659,FAIL,0.115858,0.255811,0.008381,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,0,2.5,0.09999981588880315,FAIL,0.115858,0.255811,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,1,2.5,0.09771416386816502,FAIL,0.115858,0.255811,0.002286,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,2,2.5,0.09603490932239002,FAIL,0.115858,0.255811,0.003965,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,3,2.5,0.09162766364902032,FAIL,0.115858,0.255811,0.008372,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,4,2.5,0.08880702641806369,FAIL,0.115858,0.255811,0.011193,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,0,3.0,0.09999981588880315,FAIL,0.115858,0.255811,0.0,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,1,3.0,0.09709872036534158,FAIL,0.115858,0.255811,0.002901,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,2,3.0,0.09496730324606369,FAIL,0.115858,0.255811,0.005033,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,3,3.0,0.08926271510609089,FAIL,0.115858,0.255811,0.010737,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2240,0.471668,4,3.0,0.08561177869650831,FAIL,0.115858,0.255811,0.014388,0.03032665903741836,0.0,0.06405489349805092
A2,uni,2520,0.471668,0,0.0,0.002262763895863589,FAIL,0.145645,0.32376,0.0,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,1,0.0,0.002262763895863589,FAIL,0.145645,0.32376,0.0,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,2,0.0,0.002262763895863589,FAIL,0.145645,0.32376,0.0,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,3,0.0,0.002262763895863589,FAIL,0.145645,0.32376,0.0,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,4,0.0,0.002262763895863589,FAIL,0.145645,0.32376,0.0,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,0,0.5,0.002262763895863589,FAIL,0.145645,0.32376,0.0,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,1,0.5,0.001792907373721269,FAIL,0.145645,0.32376,0.00047,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,2,0.5,0.0014477066635758921,FAIL,0.145645,0.32376,0.000815,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,3,0.5,0.0005997599507038924,FAIL,0.145645,0.32376,0.001663,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,4,0.5,5.7074054465793694e-05,FAIL,0.145645,0.32376,0.002206,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,0,1.0,0.002262763895863589,FAIL,0.145645,0.32376,0.0,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,1,1.0,0.001275144558372892,FAIL,0.145645,0.32376,0.000988,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,2,1.0,0.0005495466777675033,FAIL,0.145645,0.32376,0.001713,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,3,1.0,-0.0012595947559129635,FAIL,0.145645,0.32376,0.003522,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,4,1.0,-0.00241744527346845,FAIL,0.145645,0.32376,0.00468,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,0,1.5,0.002262763895863589,FAIL,0.145645,0.32376,0.0,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,1,1.5,0.0007034926869467321,FAIL,0.145645,0.32376,0.001559,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,2,1.5,-0.00044209432368609927,FAIL,0.145645,0.32376,0.002705,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,3,1.5,-0.0033443229779349555,FAIL,0.145645,0.32376,0.005607,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,4,1.5,-0.005201749316654226,FAIL,0.145645,0.32376,0.007465,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,0,2.0,0.002262763895863589,FAIL,0.145645,0.32376,0.0,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,1,2.0,7.107888649930325e-05,FAIL,0.145645,0.32376,0.002192,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,2,2.0,-0.0015391386714010032,FAIL,0.145645,0.32376,0.003802,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,3,2.0,-0.005688672949643526,FAIL,0.145645,0.32376,0.007951,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,4,2.0,-0.008344374887718737,FAIL,0.145645,0.32376,0.010607,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,0,2.5,0.002262763895863589,FAIL,0.145645,0.32376,0.0,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,1,2.5,-0.000630014442756583,FAIL,0.145645,0.32376,0.002893,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,2,2.5,-0.0027553209772530236,FAIL,0.145645,0.32376,0.005018,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,3,2.5,-0.008333241282611582,FAIL,0.145645,0.32376,0.010596,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,4,2.5,-0.011903110278041047,FAIL,0.145645,0.32376,0.014166,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,0,3.0,0.002262763895863589,FAIL,0.145645,0.32376,0.0,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,1,3.0,-0.0014089351260174361,FAIL,0.145645,0.32376,0.003672,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,2,3.0,-0.0041065099176035465,FAIL,0.145645,0.32376,0.006369,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,3,3.0,-0.011326379282256594,FAIL,0.145645,0.32376,0.013589,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2520,0.471668,4,3.0,-0.01594709567563456,FAIL,0.145645,0.32376,0.01821,0.03820683633371804,0.0,0.08106947458347068
A2,uni,2800,0.471668,0,0.0,-0.10684886458244286,FAIL,0.178813,0.399704,0.0,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,1,0.0,-0.10684886458244286,FAIL,0.178813,0.399704,0.0,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,2,0.0,-0.10684886458244286,FAIL,0.178813,0.399704,0.0,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,3,0.0,-0.10684886458244286,FAIL,0.178813,0.399704,0.0,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,4,0.0,-0.10684886458244286,FAIL,0.178813,0.399704,0.0,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,0,0.5,-0.10684886458244286,FAIL,0.178813,0.399704,0.0,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,1,0.5,-0.10742893436286549,FAIL,0.178813,0.399704,0.00058,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,2,0.5,-0.10785510807909435,FAIL,0.178813,0.399704,0.001006,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,3,0.5,-0.1089019558727635,FAIL,0.178813,0.399704,0.002053,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,4,0.5,-0.10957193846071175,FAIL,0.178813,0.399704,0.002723,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,0,1.0,-0.10684886458244286,FAIL,0.178813,0.399704,0.0,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,1,1.0,-0.10806814771514739,FAIL,0.178813,0.399704,0.001219,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,2,1.0,-0.10896394756774663,FAIL,0.178813,0.399704,0.002115,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,3,1.0,-0.11119745551056204,FAIL,0.178813,0.399704,0.004349,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,4,1.0,-0.11262690059396388,FAIL,0.178813,0.399704,0.005778,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,0,1.5,-0.10684886458244286,FAIL,0.178813,0.399704,0.0,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,1,1.5,-0.10877389076629085,FAIL,0.178813,0.399704,0.001925,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,2,1.5,-0.11018819571768937,FAIL,0.178813,0.399704,0.003339,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,3,1.5,-0.1137711940562682,FAIL,0.178813,0.399704,0.006922,0.04699191978704873,0.0,0.10008577109070453
A2,uni,2800,0.471668,4,1.5,-0.11606431299295866,FAIL,0.178813,0.399704,0.009215,0.04699191978704873,0.0,0.10008577109070453
