campaign,topology,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,terminal_mpa,pass_fail,K_ELBOW,K3_bi,K_TEE
C2,uni,2560.0,0.526,0,0.0,0.09533302202767971,FAIL,0.75,1.0,0.9
C2,uni,2560.0,0.528,0,0.0,0.09733302202767971,FAIL,0.75,1.0,0.9
C2,uni,2560.0,0.53,0,0.0,0.09933302202767971,FAIL,0.75,1.0,0.9
C2,uni,2560.0,0.532,0,0.0,0.10133302202767971,PASS,0.75,1.0,0.9
C2,uni,2560.0,0.534,0,0.0,0.10333302202767972,PASS,0.75,1.0,0.9
C2,uni,2560.0,0.536,0,0.0,0.10533302202767972,PASS,0.75,1.0,0.9
C2,uni,2560.0,0.538,0,0.0,0.10733302202767972,PASS,0.75,1.0,0.9
C2,uni,2560.0,0.54,0,0.0,0.10933302202767972,PASS,0.75,1.0,0.9
C2,uni,2560.0,0.542,0,0.0,0.11133302202767971,PASS,0.75,1.0,0.9
C2,uni,2560.0,0.544,0,0.0,0.11333302202767971,PASS,0.75,1.0,0.9
C2,uni,2560.0,0.546,0,0.0,0.11533302202767971,PASS,0.75,1.0,0.9
C2,uni,2560.0,0.548,0,0.0,0.11733302202767971,PASS,0.75,1.0,0.9
C2,uni,2560.0,0.55,0,0.0,0.11933302202767972,PASS,0.75,1.0,0.9
C2,uni,2560.0,0.552,0,0.0,0.12133302202767972,PASS,0.75,1.0,0.9
C2,bi,2560.0,0.526,0,0.0,0.09371508081382943,FAIL,0.75,1.0,0.9
C2,bi,2560.0,0.528,0,0.0,0.09571508081382943,FAIL,0.75,1.0,0.9
C2,bi,2560.0,0.53,0,0.0,0.09771508081382943,FAIL,0.75,1.0,0.9
C2,bi,2560.0,0.532,0,0.0,0.09971508081382943,FAIL,0.75,1.0,0.9
C2,bi,2560.0,0.534,0,0.0,0.10171508081382943,PASS,0.75,1.0,0.9
C2,bi,2560.0,0.536,0,0.0,0.10371508081382944,PASS,0.75,1.0,0.9
C2,bi,2560.0,0.538,0,0.0,0.10571508081382944,PASS,0.75,1.0,0.9
C2,bi,2560.0,0.54,0,0.0,0.10771508081382944,PASS,0.75,1.0,0.9
C2,bi,2560.0,0.542,0,0.0,0.10971508081382944,PASS,0.75,1.0,0.9
C2,bi,2560.0,0.544,0,0.0,0.11171508081382943,PASS,0.75,1.0,0.9
C2,bi,2560.0,0.546,0,0.0,0.11371508081382943,PASS,0.75,1.0,0.9
C2,bi,2560.0,0.548,0,0.0,0.11571508081382943,PASS,0.75,1.0,0.9
C2,bi,2560.0,0.55,0,0.0,0.11771508081382943,PASS,0.75,1.0,0.9
C2,bi,2560.0,0.552,0,0.0,0.11971508081382944,PASS,0.75,1.0,0.9
