campaign,topology,total_flow_lpm,inlet_pressure_mpa,defect_count,bead_height_mm,bead_height_std_mm,mc_iterations,fail_rate,fail_rate_CI95_low,fail_rate_CI95_high,mean_terminal_mpa,std_terminal_mpa,P5_terminal_mpa,P50_terminal_mpa,P95_terminal_mpa
C1,uni,2560.0,0.544,1,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.0932896986764016,0.0002826887627428909,0.09281368605834991,0.09329755795168741,0.09374464956755073
C1,uni,2560.0,0.546,1,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09528969867640161,0.0002826887627428909,0.09481368605834992,0.09529755795168741,0.09574464956755073
C1,uni,2560.0,0.548,1,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09728969867640161,0.0002826887627428909,0.09681368605834992,0.09729755795168742,0.09774464956755073
C1,uni,2560.0,0.55,1,1.0,0.25,10000,0.9953,0.9937560806377167,0.9964635166018075,0.09928969867640162,0.0002826887627428909,0.09881368605834992,0.09929755795168742,0.09974464956755073
C1,uni,2560.0,0.552,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10128969867640163,0.0002826887627428909,0.10081368605834992,0.10129755795168742,0.10174464956755074
C1,uni,2560.0,0.554,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10328969867640163,0.0002826887627428909,0.10281368605834992,0.10329755795168742,0.10374464956755074
C1,uni,2560.0,0.556,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10528969867640162,0.0002826887627428909,0.10481368605834993,0.10529755795168742,0.10574464956755074
C1,uni,2560.0,0.558,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10728969867640162,0.0002826887627428909,0.10681368605834993,0.10729755795168743,0.10774464956755074
C1,uni,2560.0,0.56,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10928969867640162,0.0002826887627428909,0.10881368605834993,0.10929755795168743,0.10974464956755074
C1,uni,2560.0,0.562,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11128969867640165,0.0002826887627428909,0.11081368605834993,0.11129755795168743,0.11174464956755074
C1,uni,2560.0,0.564,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11328969867640153,0.0002826887627428909,0.11281368605834982,0.11329755795168732,0.11374464956755063
C1,uni,2560.0,0.566,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11528969867640153,0.0002826887627428909,0.11481368605834982,0.11529755795168732,0.11574464956755064
C1,uni,2560.0,0.568,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11728969867640153,0.0002826887627428909,0.11681368605834982,0.11729755795168732,0.11774464956755064
C1,uni,2560.0,0.57,1,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11928969867640153,0.0002826887627428909,0.11881368605834983,0.11929755795168732,0.11974464956755064
C1,uni,2560.0,0.544,2,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09249913080249299,0.00035738609497558844,0.0918980358070219,0.09250398332957031,0.09307291137580517
C1,uni,2560.0,0.546,2,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09449913080249298,0.0003573860949755885,0.0938980358070219,0.09450398332957032,0.09507291137580517
C1,uni,2560.0,0.548,2,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09649913080249299,0.00035738609497558844,0.0958980358070219,0.09650398332957032,0.09707291137580518
C1,uni,2560.0,0.55,2,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09849913080249298,0.0003573860949755885,0.0978980358070219,0.09850398332957032,0.09907291137580518
C1,uni,2560.0,0.552,2,1.0,0.25,10000,0.0846,0.07930383705538713,0.09021520051114129,0.10049913080249298,0.0003573860949755885,0.0998980358070219,0.10050398332957032,0.10107291137580518
C1,uni,2560.0,0.554,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10249913080249298,0.0003573860949755885,0.1018980358070219,0.10250398332957032,0.10307291137580518
C1,uni,2560.0,0.556,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10449913080249298,0.0003573860949755885,0.10389803580702191,0.10450398332957032,0.10507291137580518
C1,uni,2560.0,0.558,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10649913080249299,0.0003573860949755885,0.10589803580702191,0.10650398332957033,0.10707291137580519
C1,uni,2560.0,0.56,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.108499130802493,0.00035738609497558844,0.10789803580702191,0.10850398332957033,0.10907291137580519
C1,uni,2560.0,0.562,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.110499130802493,0.00035738609497558844,0.10989803580702191,0.11050398332957033,0.11107291137580519
C1,uni,2560.0,0.564,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.1124991308024929,0.00035738609497558844,0.1118980358070218,0.11250398332957022,0.11307291137580508
C1,uni,2560.0,0.566,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.1144991308024929,0.00035738609497558844,0.1138980358070218,0.11450398332957022,0.11507291137580508
C1,uni,2560.0,0.568,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.1164991308024929,0.00035738609497558844,0.11589803580702181,0.11650398332957022,0.11707291137580508
C1,uni,2560.0,0.57,2,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11849913080249289,0.0003573860949755885,0.11789803580702181,0.11850398332957023,0.11907291137580508
C1,uni,2560.0,0.544,3,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09191691652356057,0.0003934551882905312,0.09125378969526264,0.09192265783064411,0.09255744244613656
C1,uni,2560.0,0.546,3,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09391691652356057,0.0003934551882905312,0.09325378969526264,0.09392265783064412,0.09455744244613656
C1,uni,2560.0,0.548,3,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09591691652356057,0.0003934551882905312,0.09525378969526264,0.09592265783064412,0.09655744244613657
C1,uni,2560.0,0.55,3,1.0,0.25,10000,1.0,0.9996159875222334,0.9999999999999999,0.09791691652356058,0.0003934551882905312,0.09725378969526265,0.09792265783064412,0.09855744244613657
C1,uni,2560.0,0.552,3,1.0,0.25,10000,0.5783,0.5685926550739726,0.5879472085720092,0.09991691652356058,0.0003934551882905312,0.09925378969526265,0.09992265783064412,0.10055744244613657
C1,uni,2560.0,0.554,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10191691652356058,0.0003934551882905312,0.10125378969526265,0.10192265783064412,0.10255744244613657
C1,uni,2560.0,0.556,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10391691652356058,0.0003934551882905312,0.10325378969526265,0.10392265783064412,0.10455744244613657
C1,uni,2560.0,0.558,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10591691652356057,0.0003934551882905312,0.10525378969526265,0.10592265783064413,0.10655744244613657
C1,uni,2560.0,0.56,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10791691652356057,0.0003934551882905312,0.10725378969526266,0.10792265783064413,0.10855744244613658
C1,uni,2560.0,0.562,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.10991691652356057,0.0003934551882905312,0.10925378969526266,0.10992265783064413,0.11055744244613658
C1,uni,2560.0,0.564,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11191691652356049,0.0003934551882905312,0.11125378969526255,0.11192265783064402,0.11255744244613647
C1,uni,2560.0,0.566,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11391691652356048,0.0003934551882905312,0.11325378969526255,0.11392265783064402,0.11455744244613647
C1,uni,2560.0,0.568,3,1.0,0.25,10000,0.0,0.0,0.00038401247776654115,0.11591691652356048,0.0003934551882905312,0.11525378969526255,0.11592265783064402,0.11655744244613647
